7/30/2014,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 13-14,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,EL,1,2,3,4,5,6,7,8,9,10,11,12,EC,TOTAL
425-Metcalfe County                                                                                 ,050-Metcalfe County High School                                                                     ,0,0,0,0,0,0,0,0,0,107,130,100,101,2,440
425-Metcalfe County                                                                                 ,051-Metcalfe County Virtual School                                                                  ,0,0,0,0,0,0,0,0,0,0,4,6,17,0,27
425-Metcalfe County                                                                                 ,060-Metcalfe County Intermediate Center                                                             ,0,0,0,107,127,115,0,0,0,0,0,0,0,0,349
TOTALS for Metcalfe County                                                                          ,                                                                                                    ,130,112,124,107,127,115,115,128,133,107,134,106,118,2,1558
426-Middlesboro Independent                                                                         ,023-Middlesboro Alternative School                                                                  ,0,0,0,0,0,0,0,1,0,11,10,6,7,0,35
426-Middlesboro Independent                                                                         ,030-Middlesboro Elementary School                                                                   ,102,118,95,93,87,0,0,0,0,0,0,0,0,0,495
426-Middlesboro Independent                                                                         ,040-Middlesboro Middle School                                                                       ,0,0,0,0,0,108,106,131,96,0,0,0,0,0,441
426-Middlesboro Independent                                                                         ,080-Middlesboro High School                                                                         ,0,0,0,0,0,0,0,0,0,100,118,104,90,0,412
TOTALS for Middlesboro Independent                                                                  ,                                                                                                    ,102,118,95,93,87,108,106,132,96,111,128,110,97,0,1383
431-Monroe County                                                                                   ,130-Falcon Academy                                                                                  ,0,0,0,0,0,0,0,0,1,2,5,4,8,0,20
431-Monroe County                                                                                   ,150-Gamaliel Elementary                                                                             ,45,48,36,48,42,41,0,0,0,0,0,0,0,0,260
431-Monroe County                                                                                   ,160-Monroe Co Middle                                                                                ,0,0,0,0,0,0,134,123,169,0,0,0,0,0,426
431-Monroe County                                                                                   ,212-Joe Harrison Carter                                                                             ,30,46,24,49,39,36,0,0,0,0,0,0,0,0,224
431-Monroe County                                                                                   ,440-Tompkinsville Elem                                                                              ,63,81,64,60,54,54,0,0,0,0,0,0,0,0,376
431-Monroe County                                                                                   ,450-Monroe Co High                                                                                  ,0,0,0,0,0,0,0,0,0,159,136,142,146,1,584
TOTALS for Monroe County                                                                            ,                                                                                                    ,138,175,124,157,135,131,134,123,170,161,141,146,154,1,1890
435-Montgomery County                                                                               ,010-Camargo Elementary School                                                                       ,141,136,103,122,98,0,0,0,0,0,0,0,0,0,600
435-Montgomery County                                                                               ,012-Hope Hill Children's Home                                                                       ,0,0,0,0,0,0,0,2,2,7,14,11,9,0,45
435-Montgomery County                                                                               ,013-Hillcrest Hall Treatment Center                                                                 ,0,0,0,0,0,0,0,0,0,0,4,2,2,0,8
435-Montgomery County                                                                               ,014-Gateway Children's Services                                                                     ,0,0,0,0,0,0,0,2,3,6,5,5,1,0,22
435-Montgomery County                                                                               ,020-Montgomery County Intermediate School                                                           ,0,0,0,0,0,352,340,0,0,0,0,0,0,0,692
435-Montgomery County                                                                               ,030-Mapleton Elementary School                                                                      ,143,148,135,127,141,0,0,0,0,0,0,0,0,0,694
435-Montgomery County                                                                               ,040-Montgomery County High School                                                                   ,0,0,0,0,0,0,0,0,0,389,343,310,315,0,1357
435-Montgomery County                                                                               ,050-Mount Sterling Elementary School                                                                ,132,129,134,116,132,0,0,0,0,0,0,0,0,0,643
435-Montgomery County                                                                               ,070-McNabb Middle School                                                                            ,0,0,0,0,0,0,0,362,376,0,0,0,0,0,738
435-Montgomery County                                                                               ,071-Montgomery County Accelerated Academy                                                           ,0,0,0,0,0,0,0,30,25,22,14,0,0,0,91
435-Montgomery County                                                                               ,080-The Sterling School                                                                             ,0,0,0,0,0,0,0,0,3,9,13,8,12,0,45
TOTALS for Montgomery County                                                                        ,                                                                                                    ,416,413,372,365,371,352,340,396,409,433,393,336,339,0,4935
441-Morgan County                                                                                   ,015-Morgan Central Elementary School                                                                ,61,48,67,59,49,50,0,0,0,0,0,0,0,0,334
441-Morgan County                                                                                   ,018-Wrigley Elementary School                                                                       ,54,45,53,51,45,32,0,0,0,0,0,0,0,0,280
441-Morgan County                                                                                   ,050-East Valley Elementary School                                                                   ,24,41,28,34,34,41,0,0,0,0,0,0,0,0,202
441-Morgan County                                                                                   ,090-Ezel Elementary School                                                                          ,26,35,25,32,22,27,0,0,0,0,0,0,0,0,167
441-Morgan County                                                                                   ,140-Morgan County Middle School                                                                     ,0,0,0,0,0,0,168,168,148,0,0,0,0,0,484
441-Morgan County                                                                                   ,150-Morgan County High School                                                                       ,0,0,0,0,0,0,0,0,0,151,155,159,135,0,600
441-Morgan County                                                                                   ,230-Woodsbend Youth Development Center                                                              ,0,0,0,0,0,0,0,0,2,4,12,7,4,0,29
TOTALS for Morgan County                                                                            ,                                                                                                    ,165,169,173,176,150,150,168,168,150,155,167,166,139,0,2096
445-Muhlenberg County                                                                               ,010-Bremen Elementary School                                                                        ,64,66,73,55,47,57,0,0,0,0,0,0,0,0,362
445-Muhlenberg County                                                                               ,011-Muhlenberg Career High School                                                                   ,0,0,0,0,0,0,0,0,0,0,0,0,292,0,292
445-Muhlenberg County                                                                               ,012-Muhlenberg South Elementary                                                                     ,81,89,87,81,92,69,0,0,0,0,0,0,0,0,499
445-Muhlenberg County                                                                               ,030-Central City Elementary                                                                         ,75,71,69,65,97,76,0,0,0,0,0,0,0,0,453
445-Muhlenberg County                                                                               ,035-The Renaissance Center                                                                          ,0,0,0,0,0,0,0,3,3,1,9,6,3,0,25
445-Muhlenberg County                                                                               ,040-Greenville Elementary School                                                                    ,74,92,71,87,72,85,0,0,0,0,0,0,0,0,481
445-Muhlenberg County                                                                               ,045-Muhlenberg South Middle School                                                                  ,0,0,0,0,0,0,157,193,180,0,0,0,0,0,530
445-Muhlenberg County                                                                               ,115-Longest Elementary                                                                              ,64,85,99,82,77,86,0,0,0,0,0,0,0,0,493
445-Muhlenberg County                                                                               ,150-Muhlenberg North Middle                                                                         ,0,0,0,0,0,0,208,248,192,0,0,0,0,0,648
445-Muhlenberg County                                                                               ,175-Muhlenberg County High School                                                                   ,0,0,0,0,0,0,0,0,0,425,394,346,337,8,1510
TOTALS for Muhlenberg County                                                                        ,                                                                                                    ,358,403,399,370,385,373,365,444,375,426,403,352,632,8,5293
446-Murray Independent                                                                              ,020-Murray Elementary School                                                                        ,145,127,130,124,0,0,0,0,0,0,0,0,0,0,526
446-Murray Independent                                                                              ,030-Murray Middle School                                                                            ,0,0,0,0,100,130,102,108,123,0,0,0,0,0,563
446-Murray Independent                                                                              ,050-Murray High School                                                                              ,0,0,0,0,0,0,0,0,0,109,127,102,108,1,447
TOTALS for Murray Independent                                                                       ,                                                                                                    ,145,127,130,124,100,130,102,108,123,109,127,102,108,1,1536
451-Nelson County                                                                                   ,010-Bloomfield Middle School                                                                        ,0,0,0,0,0,0,139,140,132,0,0,0,0,0,411
451-Nelson County                                                                                   ,011-The New Haven School                                                                            ,46,40,50,35,40,32,37,49,55,0,0,0,0,0,384
451-Nelson County                                                                                   ,013-Bloomfield Elementary School                                                                    ,58,66,41,56,65,65,0,0,0,0,0,0,0,0,351
451-Nelson County                                                                                   ,019-Horizons Academy                                                                                ,0,0,0,0,0,0,0,0,0,0,7,4,24,0,35
451-Nelson County                                                                                   ,030-Boston School                                                                                   ,30,34,18,33,36,33,29,24,27,0,0,0,0,0,264
451-Nelson County                                                                                   ,050-Coxs Creek Elementary School                                                                    ,74,81,94,82,61,81,0,0,0,0,0,0,0,0,473
451-Nelson County                                                                                   ,070-Foster Heights Elementary School                                                                ,104,108,116,127,119,135,0,0,0,0,0,0,0,0,709
451-Nelson County                                                                                   ,090-Old Kentucky Home Middle School                                                                 ,0,0,0,0,0,0,144,112,152,0,0,0,0,0,408
451-Nelson County                                                                                   ,100-Nelson County High School                                                                       ,0,0,0,0,0,0,0,0,0,222,241,194,207,3,867
451-Nelson County                                                                                   ,101-Thomas Nelson High School                                                                       ,0,0,0,0,0,0,0,0,0,196,214,164,166,0,740
TOTALS for Nelson County                                                                            ,                                                                                                    ,312,329,319,333,321,346,349,325,366,418,462,362,397,3,4642
452-Newport Independent                                                                             ,020-Newport Primary School                                                                          ,180,192,152,0,0,0,0,0,0,0,0,0,0,0,524
452-Newport Independent                                                                             ,040-Newport Intermediate School                                                                     ,0,0,0,145,142,162,0,0,0,0,0,0,0,0,449
452-Newport Independent                                                                             ,070-Newport High School                                                                             ,0,0,0,0,0,0,0,0,0,126,124,81,99,0,430
452-Newport Independent                                                                             ,080-Newport Middle School                                                                           ,0,0,0,0,0,0,157,139,126,0,0,0,0,0,422
TOTALS for Newport Independent                                                                      ,                                                                                                    ,180,192,152,145,142,162,157,139,126,126,124,81,99,0,1825
455-Nicholas County                                                                                 ,020-Nicholas County Elementary School                                                               ,82,101,91,89,86,91,84,0,0,0,0,0,0,0,624
455-Nicholas County                                                                                 ,030-Nicholas County High School                                                                     ,0,0,0,0,0,0,0,96,94,108,88,78,53,0,517
TOTALS for Nicholas County                                                                          ,                                                                                                    ,82,101,91,89,86,91,84,96,94,108,88,78,53,0,1141
461-Ohio County                                                                                     ,010-Beaver Dam Elementary School                                                                    ,107,105,114,100,94,97,86,0,0,0,0,0,0,0,703
461-Ohio County                                                                                     ,011-Ohio County Day Treatment                                                                       ,0,0,0,0,0,0,0,0,1,8,2,5,2,0,18
461-Ohio County                                                                                     ,012-Ohio County Alternative Learning Program                                                        ,0,0,0,0,0,0,0,1,0,2,3,3,2,0,11
461-Ohio County                                                                                     ,090-Fordsville Elementary School                                                                    ,43,22,46,46,37,25,32,0,0,0,0,0,0,0,251
461-Ohio County                                                                                     ,110-Ohio County Middle School                                                                       ,0,0,0,0,0,0,0,284,335,0,0,0,0,0,619
461-Ohio County                                                                                     ,140-Horse Branch Elementary School                                                                  ,28,25,27,30,24,22,20,0,0,0,0,0,0,0,176
461-Ohio County                                                                                     ,155-Ohio County High School                                                                         ,0,0,0,0,0,0,0,0,0,295,306,253,264,4,1122
461-Ohio County                                                                                     ,170-Southern Elementary School                                                                      ,45,47,41,41,34,22,36,0,0,0,0,0,0,0,266
461-Ohio County                                                                                     ,190-Wayland Alexander Elementary School                                                             ,93,101,112,104,91,76,90,0,0,0,0,0,0,0,667
461-Ohio County                                                                                     ,200-Western Elementary School                                                                       ,41,48,40,42,32,47,39,0,0,0,0,0,0,0,289
TOTALS for Ohio County                                                                              ,                                                                                                    ,357,348,380,363,312,289,303,285,336,305,311,261,268,4,4122
465-Oldham County                                                                                   ,005-Camden Station Elementary School                                                                ,69,84,66,78,82,71,0,0,0,0,0,0,0,0,450
465-Oldham County                                                                                   ,007-Buckner Elementary School                                                                       ,72,70,60,97,75,98,0,0,0,0,0,0,0,0,472
465-Oldham County                                                                                   ,010-Centerfield Elementary School                                                                   ,48,74,71,66,59,77,0,0,0,0,0,0,0,0,395
465-Oldham County                                                                                   ,012-North Oldham High School                                                                        ,0,0,0,0,0,0,0,0,0,289,232,296,215,2,1034
465-Oldham County                                                                                   ,013-Kenwood Station Elementary School                                                               ,110,89,101,110,105,104,0,0,0,0,0,0,0,0,619
465-Oldham County                                                                                   ,014-Harmony Elementary School                                                                       ,85,75,82,75,112,85,0,0,0,0,0,0,0,0,514
465-Oldham County                                                                                   ,015-East Oldham Middle School                                                                       ,0,0,0,0,0,0,206,225,188,0,0,0,0,0,619
465-Oldham County                                                                                   ,020-Crestwood Elementary School                                                                     ,102,91,109,92,128,86,0,0,0,0,0,0,0,0,608
465-Oldham County                                                                                   ,025-Goshen At Hillcrest Elementary School                                                           ,100,99,116,121,118,136,0,0,0,0,0,0,0,0,690
465-Oldham County                                                                                   ,028-Locust Grove Elementary School                                                                  ,119,110,105,115,116,130,0,0,0,0,0,0,0,0,695
465-Oldham County                                                                                   ,030-LaGrange Elementary School                                                                      ,106,88,104,86,107,82,0,0,0,0,0,0,0,0,573
465-Oldham County                                                                                   ,050-Liberty Elementary School                                                                       ,53,40,63,58,56,77,0,0,0,0,0,0,0,0,347
465-Oldham County                                                                                   ,060-Oldham County High School                                                                       ,0,0,0,0,0,0,0,0,0,380,397,394,362,8,1541
465-Oldham County                                                                                   ,070-Oldham County Middle School                                                                     ,0,0,0,0,0,0,261,279,318,0,0,0,0,0,858
465-Oldham County                                                                                   ,080-Buckner Alternative High School                                                                 ,0,0,0,0,0,0,0,0,5,6,15,14,24,0,64
465-Oldham County                                                                                   ,090-South Oldham Middle School                                                                      ,0,0,0,0,0,0,226,240,239,0,0,0,0,0,705
465-Oldham County                                                                                   ,095-South Oldham High School                                                                        ,0,0,0,0,0,0,0,0,0,318,329,295,285,3,1230
465-Oldham County                                                                                   ,350-North Oldham Middle School                                                                      ,0,0,0,0,0,0,257,264,284,0,0,0,0,0,805
TOTALS for Oldham County                                                                            ,                                                                                                    ,864,820,877,898,958,946,950,1008,1034,993,973,999,886,13,12219
471-Owen County                                                                                     ,075-Owen County Elementary/Primary School                                                           ,158,172,145,124,157,0,0,0,0,0,0,0,0,0,756
471-Owen County                                                                                     ,078-Maurice Bowling Middle School                                                                   ,0,0,0,0,0,127,146,155,153,0,0,0,0,0,581
471-Owen County                                                                                     ,080-Owen County High School                                                                         ,0,0,0,0,0,0,0,0,0,143,161,114,115,0,533
TOTALS for Owen County                                                                              ,                                                                                                    ,158,172,145,124,157,127,146,155,153,143,161,114,115,0,1870
472-Owensboro Independent                                                                           ,010-Cravens Elementary School                                                                       ,63,87,83,49,64,1,0,0,0,0,0,0,0,0,347
472-Owensboro Independent                                                                           ,015-Gateway Academy                                                                                 ,0,0,0,0,0,0,0,0,0,3,17,23,29,0,72
472-Owensboro Independent                                                                           ,030-Estes Elementary School                                                                         ,112,125,96,84,77,0,0,0,0,0,0,0,0,0,494
472-Owensboro Independent                                                                           ,060-Foust Elementary School                                                                         ,91,107,73,65,71,0,0,0,0,0,0,0,0,0,407
472-Owensboro Independent                                                                           ,100-Newton Parrish Elementary School                                                                ,85,99,95,76,77,0,0,0,0,0,0,0,0,0,432
472-Owensboro Independent                                                                           ,102-Owensboro Middle School South                                                                   ,0,0,0,0,0,373,355,0,0,0,0,0,0,0,728
472-Owensboro Independent                                                                           ,108-Owensboro Middle School North                                                                   ,0,0,0,0,0,3,3,337,316,0,0,0,0,0,659
472-Owensboro Independent                                                                           ,110-Owensboro High School                                                                           ,0,0,0,0,0,0,0,0,0,334,298,271,271,12,1186
472-Owensboro Independent                                                                           ,140-Sutton Elementary School                                                                        ,85,113,69,75,62,0,0,0,0,0,0,0,0,0,404
TOTALS for Owensboro Independent                                                                    ,                                                                                                    ,436,531,416,349,351,377,358,337,316,337,315,294,300,12,4729
475-Owsley County                                                                                   ,020-Owsley County Elementary School                                                                 ,56,57,64,60,49,52,62,0,0,0,0,0,0,0,400
475-Owsley County                                                                                   ,080-Owsley County High School                                                                       ,0,0,0,0,0,0,0,55,63,61,57,51,52,0,339
TOTALS for Owsley County                                                                            ,                                                                                                    ,56,57,64,60,49,52,62,55,63,61,57,51,52,0,739
476-Paducah Independent                                                                             ,010-Paducah Middle School                                                                           ,0,0,0,0,0,0,253,228,213,0,0,0,0,0,694
476-Paducah Independent                                                                             ,016-Choices Educational Center                                                                      ,0,0,0,0,0,2,0,0,1,7,5,8,4,0,27
476-Paducah Independent                                                                             ,020-Clark Elementary School                                                                         ,101,101,80,91,80,82,0,0,0,0,0,0,0,0,535
476-Paducah Independent                                                                             ,080-McNabb Elementary School                                                                        ,103,113,83,98,60,64,0,0,0,0,0,0,0,0,521
476-Paducah Independent                                                                             ,150-Morgan Elementary School                                                                        ,63,69,59,68,59,62,0,0,0,0,0,0,0,0,380
476-Paducah Independent                                                                             ,170-Paducah Tilghman High School                                                                    ,0,0,0,0,0,0,0,0,0,230,237,194,183,4,848
TOTALS for Paducah Independent                                                                      ,                                                                                                    ,267,283,222,257,199,210,253,228,214,237,242,202,187,4,3005
477-Paintsville Independent                                                                         ,010-Paintsville Elementary School                                                                   ,56,64,47,62,58,55,0,0,0,0,0,0,0,0,342
477-Paintsville Independent                                                                         ,011-Carl D Perkins Job Corp Academy Alt Sch                                                         ,0,0,0,0,0,0,0,0,0,0,38,27,64,0,129
477-Paintsville Independent                                                                         ,020-Paintsville High School                                                                         ,0,0,0,0,0,0,58,53,63,47,63,50,57,1,392
TOTALS for Paintsville Independent                                                                  ,                                                                                                    ,56,64,47,62,58,55,58,53,63,47,101,77,121,1,863
478-Paris Independent                                                                               ,010-Paris Elementary School                                                                         ,73,70,57,50,64,60,0,0,0,0,0,0,0,0,374
478-Paris Independent                                                                               ,020-Paris High School                                                                               ,0,0,0,0,0,0,0,0,0,70,46,49,43,0,208
478-Paris Independent                                                                               ,030-Paris Middle School                                                                             ,0,0,0,0,0,0,43,54,53,0,0,0,0,0,150
TOTALS for Paris Independent                                                                        ,                                                                                                    ,73,70,57,50,64,60,43,54,53,70,46,49,43,0,732
481-Pendleton County                                                                                ,060-Northern Elementary School                                                                      ,87,95,92,95,82,90,0,0,0,0,0,0,0,0,541
481-Pendleton County                                                                                ,061-Phillip Sharp Middle School                                                                     ,0,0,0,0,0,0,224,195,189,0,0,0,0,0,608
481-Pendleton County                                                                                ,070-Pendleton County High School                                                                    ,0,0,0,0,0,0,0,0,0,197,215,162,187,0,761
481-Pendleton County                                                                                ,080-Southern Elementary School                                                                      ,96,94,90,96,87,94,0,0,0,0,0,0,0,0,557
TOTALS for Pendleton County                                                                         ,                                                                                                    ,183,189,182,191,169,184,224,195,189,197,215,162,187,0,2467
485-Perry County                                                                                    ,130-Buckhorn School                                                                                 ,12,13,16,19,19,13,23,23,26,53,50,53,37,0,357
485-Perry County                                                                                    ,150-Chavies Elementary School                                                                       ,48,38,37,27,43,31,44,40,31,0,0,0,0,0,339
485-Perry County                                                                                    ,190-Perry County Alternative School                                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485-Perry County                                                                                    ,200-East Perry County Elementary School                                                             ,88,101,80,74,76,83,88,69,66,0,0,0,0,0,725
485-Perry County                                                                                    ,250-Perry County Central High School                                                                ,0,0,0,0,0,0,0,0,0,240,265,203,184,6,898
485-Perry County                                                                                    ,480-Leatherwood Elementary School                                                                   ,29,21,21,26,26,22,22,20,13,0,0,0,0,0,200
485-Perry County                                                                                    ,635-Robert W Combs Elementary School                                                                ,71,55,50,46,36,48,33,40,52,0,0,0,0,0,431
485-Perry County                                                                                    ,640-Robinson Elementary School                                                                      ,37,39,37,28,25,34,26,28,24,0,0,0,0,0,278
485-Perry County                                                                                    ,750-A.B. Combs Elementary School                                                                    ,37,30,44,39,46,33,36,47,44,0,0,0,0,0,356
485-Perry County                                                                                    ,890-Viper Elementary School                                                                         ,40,27,19,25,23,27,31,27,36,0,0,0,0,0,255
485-Perry County                                                                                    ,895-Willard Elementary School                                                                       ,37,26,27,29,29,34,31,32,38,0,0,0,0,0,283
TOTALS for Perry County                                                                             ,                                                                                                    ,399,350,331,313,323,325,334,326,330,293,315,256,221,6,4122
491-Pike County                                                                                     ,010-Northpoint Academy                                                                              ,0,0,0,0,0,0,1,2,2,2,17,38,51,0,113
491-Pike County                                                                                     ,051-Southside Elementary School                                                                     ,94,97,86,94,95,92,0,0,0,0,0,0,0,0,558
491-Pike County                                                                                     ,054-East Ridge High School                                                                          ,0,0,0,0,0,0,0,0,0,136,130,164,128,0,558
491-Pike County                                                                                     ,057-Feds Creek Elementary School                                                                    ,27,33,17,32,21,27,19,30,18,0,0,0,0,0,224
491-Pike County                                                                                     ,058-Belfry Middle School                                                                            ,0,0,0,0,0,0,177,187,179,0,0,0,0,0,543
491-Pike County                                                                                     ,059-Millard School                                                                                  ,79,82,95,76,87,95,95,73,76,0,0,0,0,0,758
491-Pike County                                                                                     ,060-Valley Elementary School                                                                        ,119,112,90,99,86,116,97,117,89,0,0,0,0,0,925
491-Pike County                                                                                     ,090-Belfry High School                                                                              ,0,0,0,0,0,0,0,0,0,178,193,168,140,1,680
491-Pike County                                                                                     ,130-Bevins Elementary School                                                                        ,56,50,57,43,44,31,0,0,0,0,0,0,0,0,281
491-Pike County                                                                                     ,160-Blackberry Elementary School                                                                    ,24,19,17,40,18,27,0,0,0,0,0,0,0,0,145
491-Pike County                                                                                     ,190-Pike County Central High School                                                                 ,0,0,0,0,0,0,0,0,0,206,173,186,143,0,708
491-Pike County                                                                                     ,200-Shelby Valley Day Treatment                                                                     ,0,0,0,0,0,0,0,1,6,4,7,1,3,0,22
491-Pike County                                                                                     ,250-Dorton Elementary School                                                                        ,37,24,34,37,35,27,30,28,35,0,0,0,0,0,287
491-Pike County                                                                                     ,300-Elkhorn City Elementary School                                                                  ,56,63,50,63,61,56,42,66,50,0,0,0,0,0,507
491-Pike County                                                                                     ,407-Majestic Knox Creek Elementary School                                                           ,13,15,27,18,20,17,13,0,0,0,0,0,0,0,123
491-Pike County                                                                                     ,450-Phelps Day Treatment                                                                            ,0,0,0,0,0,0,1,0,3,6,7,2,1,0,20
491-Pike County                                                                                     ,620-Johns Creek Elementary School                                                                   ,88,98,82,80,80,76,83,72,83,0,0,0,0,0,742
491-Pike County                                                                                     ,650-Kimper Elementary School                                                                        ,25,16,20,14,20,17,19,20,16,0,0,0,0,0,167
491-Pike County                                                                                     ,950-Mullins Elementary School                                                                       ,99,111,93,89,78,76,60,83,90,0,0,0,0,0,779
491-Pike County                                                                                     ,952-Phelps Elementary School                                                                        ,52,56,48,43,43,44,53,0,0,0,0,0,0,0,339
491-Pike County                                                                                     ,954-Phelps High School                                                                              ,0,0,0,0,0,0,0,50,56,66,48,50,51,1,322
491-Pike County                                                                                     ,980-Shelby Valley High School                                                                       ,0,0,0,0,0,0,0,0,0,153,167,137,124,3,584
TOTALS for Pike County                                                                              ,                                                                                                    ,769,776,716,728,688,701,690,729,703,751,742,746,641,5,9385
492-Pikeville Independent                                                                           ,020-Pikeville Elementary School                                                                     ,99,101,83,88,102,100,88,0,0,0,0,0,0,0,661
492-Pikeville Independent                                                                           ,030-Pikeville High School                                                                           ,0,0,0,0,0,0,0,110,86,116,85,81,88,1,567
TOTALS for Pikeville Independent                                                                    ,                                                                                                    ,99,101,83,88,102,100,88,110,86,116,85,81,88,1,1228
493-Pineville Independent                                                                           ,010-Pineville Elementary School                                                                     ,40,28,42,38,42,37,45,0,0,0,0,0,0,0,272
493-Pineville Independent                                                                           ,020-Pineville High School                                                                           ,0,0,0,0,0,0,0,37,40,37,48,40,35,0,237
TOTALS for Pineville Independent                                                                    ,                                                                                                    ,40,28,42,38,42,37,45,37,40,37,48,40,35,0,509
495-Powell County                                                                                   ,010-Bowen Elementary School                                                                         ,33,55,41,41,37,48,0,0,0,0,0,0,0,0,255
495-Powell County                                                                                   ,012-Powell County Academy                                                                           ,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3
495-Powell County                                                                                   ,015-Powell County Middle School                                                                     ,0,0,0,0,0,0,178,184,205,0,0,0,0,0,567
495-Powell County                                                                                   ,020-Clay City Elementary School                                                                     ,89,99,68,85,89,74,0,0,0,0,0,0,0,0,504
495-Powell County                                                                                   ,040-Powell County High School                                                                       ,0,0,0,0,0,0,0,0,0,185,175,190,184,2,736
495-Powell County                                                                                   ,060-Stanton Elementary School                                                                       ,68,72,75,58,81,52,0,0,0,0,0,0,0,0,406
TOTALS for Powell County                                                                            ,                                                                                                    ,190,226,184,184,207,174,178,184,206,185,175,191,185,2,2471
501-Pulaski County                                                                                  ,070-Burnside Elementary School                                                                      ,80,79,70,76,80,64,0,0,0,0,0,0,0,0,449
