8/1/2013,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 12-13,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,EL,1,2,3,4,5,6,7,8,9,10,11,12,EC,TOTAL
275-Jefferson County                                                                                ,051-Waggener High School                                                                            ,0,0,0,0,0,0,0,0,0,246,246,132,170,4,798
275-Jefferson County                                                                                ,055-Bates Elementary                                                                                ,105,114,101,99,66,74,0,0,0,0,0,0,0,0,559
275-Jefferson County                                                                                ,057-Fairdale High School MCA                                                                        ,0,0,0,0,0,0,0,0,0,343,301,239,237,1,1121
275-Jefferson County                                                                                ,058-Gilmore Lane Elementary                                                                         ,52,49,47,51,53,55,0,0,0,0,0,0,0,0,307
275-Jefferson County                                                                                ,059-Kenwood Elementary                                                                              ,106,104,102,96,99,91,0,0,0,0,0,0,0,0,598
275-Jefferson County                                                                                ,060-Coral Ridge Elementary                                                                          ,85,77,88,72,70,74,0,0,0,0,0,0,0,0,466
275-Jefferson County                                                                                ,061-Goldsmith Elementary                                                                            ,124,117,105,111,98,114,0,0,0,0,0,0,0,0,669
275-Jefferson County                                                                                ,063-Schaffner Elementary                                                                            ,83,108,94,100,112,115,0,0,0,0,0,0,0,0,612
275-Jefferson County                                                                                ,064-ST Matthews Elementary                                                                          ,106,106,103,98,97,90,0,0,0,0,0,0,0,0,600
275-Jefferson County                                                                                ,065-Jeffersontown High School                                                                       ,0,0,0,0,0,0,0,0,0,520,406,337,233,4,1500
275-Jefferson County                                                                                ,066-Wilkerson Elementary                                                                            ,80,75,69,79,80,86,0,0,0,0,0,0,0,0,469
275-Jefferson County                                                                                ,067-Wilder Elementary                                                                               ,102,92,100,98,93,90,0,0,0,0,0,0,0,0,575
275-Jefferson County                                                                                ,069-Watson Lane Elementary                                                                          ,71,67,68,69,68,72,0,0,0,0,0,0,0,0,415
275-Jefferson County                                                                                ,071-Stonestreet Elementary                                                                          ,82,88,79,82,90,97,0,0,0,0,0,0,0,0,518
275-Jefferson County                                                                                ,072-Watterson Elementary                                                                            ,108,106,100,102,92,86,0,0,0,0,0,0,0,0,594
275-Jefferson County                                                                                ,073-Seneca High                                                                                     ,0,0,0,0,0,0,0,0,0,449,363,373,325,2,1512
275-Jefferson County                                                                                ,075-Pleasure Ridge Park High                                                                        ,0,0,0,0,0,0,0,0,0,545,507,408,428,4,1892
275-Jefferson County                                                                                ,076-Indian Trail Elementary                                                                         ,84,85,80,82,83,75,0,0,0,0,0,0,0,0,489
275-Jefferson County                                                                                ,077-Westport Middle School                                                                          ,0,0,0,0,0,0,341,271,299,0,0,0,0,0,911
275-Jefferson County                                                                                ,078-Zachary Taylor Elementary                                                                       ,82,77,80,79,113,83,0,0,0,0,0,0,0,0,514
275-Jefferson County                                                                                ,079-Kerrick Elementary School                                                                       ,74,68,73,77,77,85,0,0,0,0,0,0,0,0,454
275-Jefferson County                                                                                ,081-Rangeland Elementary                                                                            ,113,110,97,95,76,78,0,0,0,0,0,0,0,0,569
275-Jefferson County                                                                                ,082-Dixie Elementary                                                                                ,68,62,66,52,69,63,0,0,0,0,0,0,0,0,380
275-Jefferson County                                                                                ,083-Cochrane Elementary                                                                             ,88,78,75,77,63,59,0,0,0,0,0,0,0,0,440
275-Jefferson County                                                                                ,084-Western High School                                                                             ,0,0,0,0,0,0,0,0,0,277,192,187,172,4,832
275-Jefferson County                                                                                ,085-Frost Middle                                                                                    ,0,0,0,0,0,0,203,163,170,0,0,0,0,0,536
275-Jefferson County                                                                                ,086-Sanders Elementary                                                                              ,81,81,80,70,87,90,0,0,0,0,0,0,0,0,489
275-Jefferson County                                                                                ,087-Smyrna Elementary                                                                               ,101,95,82,82,96,85,0,0,0,0,0,0,0,0,541
275-Jefferson County                                                                                ,090-Thomas Jefferson Middle                                                                         ,0,0,0,0,0,0,283,332,321,0,0,0,0,0,936
275-Jefferson County                                                                                ,091-Blue Lick Elementary                                                                            ,78,72,68,72,70,89,0,0,0,0,0,0,0,0,449
275-Jefferson County                                                                                ,092-Crums Lane Elementary                                                                           ,84,72,55,66,57,57,0,0,0,0,0,0,0,0,391
275-Jefferson County                                                                                ,094-Bowen Elementary                                                                                ,132,119,127,128,121,108,0,0,0,0,0,0,0,0,735
275-Jefferson County                                                                                ,095-Hite Elementary School                                                                          ,89,94,87,85,91,92,0,0,0,0,0,0,0,0,538
275-Jefferson County                                                                                ,096-Norton Elementary School                                                                        ,131,128,128,115,114,122,0,0,0,0,0,0,0,0,738
275-Jefferson County                                                                                ,097-Shacklette Elementary                                                                           ,58,79,78,79,83,69,0,0,0,0,0,0,0,0,446
275-Jefferson County                                                                                ,099-Minors Lane Elementary                                                                          ,55,49,48,47,55,65,0,0,0,0,0,0,0,0,319
275-Jefferson County                                                                                ,100-Doss High                                                                                       ,0,0,0,0,0,0,0,0,0,288,254,201,205,4,952
275-Jefferson County                                                                                ,102-Chancey Elementary School                                                                       ,138,123,128,95,122,121,0,0,0,0,0,0,0,0,727
275-Jefferson County                                                                                ,103-Slaughter Elementary                                                                            ,81,82,67,68,78,69,0,0,0,0,0,0,0,0,445
275-Jefferson County                                                                                ,104-Trunnell Elementary                                                                             ,106,105,104,102,97,121,0,0,0,0,0,0,0,0,635
275-Jefferson County                                                                                ,105-Ballard High                                                                                    ,0,0,0,0,0,0,0,0,0,582,559,446,392,4,1983
275-Jefferson County                                                                                ,106-Johnsontown Road Elementary                                                                     ,64,75,73,61,70,60,0,0,0,0,0,0,0,0,403
275-Jefferson County                                                                                ,107-Luhr Elementary                                                                                 ,82,84,80,79,86,84,0,0,0,0,0,0,0,0,495
275-Jefferson County                                                                                ,109-Wheeler Elementary                                                                              ,107,111,116,104,84,96,0,0,0,0,0,0,0,0,618
275-Jefferson County                                                                                ,110-Western Day Treatment                                                                           ,0,5,2,3,4,5,0,0,0,0,0,0,0,0,19
275-Jefferson County                                                                                ,115-Gutermuth Elementary                                                                            ,74,67,66,72,70,73,0,0,0,0,0,0,0,0,422
275-Jefferson County                                                                                ,116-Wellington Elementary                                                                           ,67,74,69,75,77,87,0,0,0,0,0,0,0,0,449
275-Jefferson County                                                                                ,117-Wilt Elementary                                                                                 ,82,73,75,74,69,64,0,0,0,0,0,0,0,0,437
275-Jefferson County                                                                                ,119-Crosby Middle School                                                                            ,0,0,0,0,0,0,487,464,473,0,0,0,0,0,1424
275-Jefferson County                                                                                ,121-Hartstern Elementary                                                                            ,73,77,70,77,66,62,0,0,0,0,0,0,0,0,425
275-Jefferson County                                                                                ,124-U OF L PACT PROGRAM                                                                             ,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10
275-Jefferson County                                                                                ,126-Layne Elementary                                                                                ,107,102,79,73,60,69,0,0,0,0,0,0,0,0,490
275-Jefferson County                                                                                ,127-Auburndale Elementary School                                                                    ,107,104,105,99,92,93,0,0,0,0,0,0,0,0,600
275-Jefferson County                                                                                ,128-Price Elementary                                                                                ,97,97,95,87,89,89,0,0,0,0,0,0,0,0,554
275-Jefferson County                                                                                ,129-BRECKINRIDGE METROPOLITAN HIGH                                                                  ,0,0,0,0,0,0,0,0,0,42,45,23,35,0,145
275-Jefferson County                                                                                ,131-Eisenhower Elementary School                                                                    ,101,99,100,78,88,85,0,0,0,0,0,0,0,0,551
275-Jefferson County                                                                                ,133-Lassiter Middle School                                                                          ,0,0,0,0,0,0,276,255,242,0,0,0,0,0,773
275-Jefferson County                                                                                ,134-Klondike Elementary                                                                             ,112,126,118,111,120,95,0,0,0,0,0,0,0,0,682
275-Jefferson County                                                                                ,138-LOUISVILLE DAY TREATMENT                                                                        ,0,0,0,0,0,0,0,0,0,9,11,10,3,0,33
275-Jefferson County                                                                                ,144-Stuart Middle                                                                                   ,0,0,0,0,0,0,357,359,365,0,0,0,0,0,1081
275-Jefferson County                                                                                ,145-Laukhuf Elementary                                                                              ,83,54,74,79,71,78,0,0,0,0,0,0,0,0,439
275-Jefferson County                                                                                ,146-Lowe Elementary School                                                                          ,107,106,100,105,104,103,0,0,0,0,0,0,0,0,625
275-Jefferson County                                                                                ,147-Mill Creek Elementary                                                                           ,79,78,73,76,80,89,0,0,0,0,0,0,0,0,475
275-Jefferson County                                                                                ,149-Blake Elementary                                                                                ,81,74,74,76,56,60,0,0,0,0,0,0,0,0,421
275-Jefferson County                                                                                ,150-Audubon Youth Development Center                                                                ,0,0,0,0,0,0,0,0,1,8,11,7,3,0,30
275-Jefferson County                                                                                ,155-Moore Traditional School                                                                        ,0,0,0,0,0,0,352,335,315,279,229,176,186,6,1878
275-Jefferson County                                                                                ,156-Dunn Elementary School                                                                          ,98,119,96,93,110,97,0,0,0,0,0,0,0,0,613
275-Jefferson County                                                                                ,159-Myers Middle School                                                                             ,0,0,0,0,0,0,252,270,240,0,0,0,0,0,762
275-Jefferson County                                                                                ,162-Kammerer Middle                                                                                 ,0,0,0,0,0,0,370,396,334,0,0,0,0,0,1100
275-Jefferson County                                                                                ,163-Knight Middle School                                                                            ,0,0,0,0,0,0,153,165,144,0,0,0,0,0,462
275-Jefferson County                                                                                ,164-Conway Middle School                                                                            ,0,0,0,0,0,0,311,308,293,0,0,0,0,0,912
275-Jefferson County                                                                                ,165-Brown School                                                                                    ,48,48,44,48,53,56,55,82,70,61,67,64,35,0,731
275-Jefferson County                                                                                ,166-Jeffersontown Elementary                                                                        ,144,154,126,129,118,118,0,0,0,0,0,0,0,0,789
275-Jefferson County                                                                                ,167-Carrithers Middle School                                                                        ,0,0,0,0,0,0,207,183,168,0,0,0,0,0,558
275-Jefferson County                                                                                ,174-JCPS eSchool                                                                                    ,0,0,0,0,0,0,0,0,0,28,88,153,265,0,534
275-Jefferson County                                                                                ,179-Central High School                                                                             ,0,0,0,0,0,0,0,0,0,311,265,297,269,4,1146
275-Jefferson County                                                                                ,182-Wheatley Elementary                                                                             ,71,65,62,62,61,69,0,0,0,0,0,0,0,0,390
275-Jefferson County                                                                                ,183-BINET SCHOOL                                                                                    ,0,1,1,1,3,8,6,5,4,5,6,6,10,17,73
275-Jefferson County                                                                                ,185-Atkinson Academy                                                                                ,77,50,53,66,59,60,0,0,0,0,0,0,0,0,365
275-Jefferson County                                                                                ,186-ESL Newcomer Academy                                                                            ,0,0,0,0,0,0,66,54,66,138,91,1,0,0,416
275-Jefferson County                                                                                ,193-MARYHURST                                                                                       ,0,0,0,0,0,1,3,4,5,6,12,13,14,0,58
275-Jefferson County                                                                                ,200-Dupont Manual High                                                                              ,0,0,0,0,0,0,0,0,0,484,474,457,482,0,1897
275-Jefferson County                                                                                ,201-The Phoenix School of Discovery                                                                 ,0,0,0,0,0,0,1,44,55,40,32,21,14,0,207
275-Jefferson County                                                                                ,211-Stopher Elementary                                                                              ,136,133,132,130,129,122,0,0,0,0,0,0,0,0,782
275-Jefferson County                                                                                ,212-Farmer Elementary                                                                               ,132,133,123,125,118,115,0,0,0,0,0,0,0,0,746
275-Jefferson County                                                                                ,219-Ramsey Middle School                                                                            ,0,0,0,0,0,0,334,306,277,0,0,0,0,0,917
275-Jefferson County                                                                                ,225-Bloom Elementary                                                                                ,94,92,89,89,92,92,0,0,0,0,0,0,0,0,548
275-Jefferson County                                                                                ,240-Engelhard Elementary                                                                            ,101,83,63,62,65,61,0,0,0,0,0,0,0,0,435
275-Jefferson County                                                                                ,243-Byck Elementary                                                                                 ,94,75,91,83,102,89,0,0,0,0,0,0,0,0,534
275-Jefferson County                                                                                ,250-Field Elementary                                                                                ,82,80,72,69,79,58,0,0,0,0,0,0,0,0,440
275-Jefferson County                                                                                ,260-Brandeis Elementary                                                                             ,75,94,81,68,101,83,0,0,0,0,0,0,0,0,502
275-Jefferson County                                                                                ,270-Foster Traditional Academy                                                                      ,99,88,90,93,98,116,0,0,0,0,0,0,0,0,584
275-Jefferson County                                                                                ,290-Frayser Elementary                                                                              ,76,64,65,65,50,42,0,0,0,0,0,0,0,0,362
275-Jefferson County                                                                                ,300-Hazelwood Elementary School                                                                     ,78,67,45,54,38,45,0,0,0,0,0,0,0,0,327
275-Jefferson County                                                                                ,320-Highland  Middle School                                                                         ,0,0,0,0,0,0,415,420,370,0,0,0,0,0,1205
275-Jefferson County                                                                                ,323-Cochran Elementary                                                                              ,54,48,43,56,80,56,0,0,0,0,0,0,0,0,337
275-Jefferson County                                                                                ,325-Jacob Elementary                                                                                ,119,111,103,106,112,104,0,0,0,0,0,0,0,0,655
275-Jefferson County                                                                                ,335-Iroquois High                                                                                   ,0,0,0,0,0,0,0,0,0,390,359,238,244,4,1235
275-Jefferson County                                                                                ,340-Meyzeek Middle School                                                                           ,0,0,0,0,0,0,387,412,342,0,0,0,0,0,1141
275-Jefferson County                                                                                ,374-Young Elementary                                                                                ,82,95,78,77,76,77,0,0,0,0,0,0,0,0,485
275-Jefferson County                                                                                ,396-Jefferson County Traditional Middle                                                             ,0,0,0,0,0,0,323,307,298,0,0,0,0,0,928
275-Jefferson County                                                                                ,432-King Elementary                                                                                 ,82,59,74,73,89,99,0,0,0,0,0,0,0,0,476
275-Jefferson County                                                                                ,435-Noe Middle                                                                                      ,0,0,0,0,0,0,467,433,444,0,0,0,0,0,1344
275-Jefferson County                                                                                ,440-Mcferran Preparatory Academy                                                                    ,131,122,117,124,121,114,0,0,0,0,0,0,0,0,729
275-Jefferson County                                                                                ,452-Ackerly                                                                                         ,1,2,1,0,3,1,0,0,0,0,0,0,0,0,8
275-Jefferson County                                                                                ,456-Ackerly                                                                                         ,0,0,0,0,0,0,2,3,5,5,2,6,1,0,24
275-Jefferson County                                                                                ,458-MARY RYAN ACADEMY                                                                               ,0,0,0,0,0,0,0,0,0,4,10,8,3,0,25
275-Jefferson County                                                                                ,463-LOUISVILLE METRO YOUTH CENTER                                                                   ,0,0,0,0,0,0,0,0,4,42,42,24,7,0,119
275-Jefferson County                                                                                ,465-HEUSER HEARING AND LANGUAGE ACADEMY                                                             ,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9
275-Jefferson County                                                                                ,467-BUECHEL METROPOLITAN HIGH                                                                       ,0,0,0,0,0,0,0,0,0,69,69,26,20,0,184
275-Jefferson County                                                                                ,470-Johnson Traditional Middle                                                                      ,0,0,0,0,0,0,324,301,291,0,0,0,0,0,916
275-Jefferson County                                                                                ,480-Maupin Elementary                                                                               ,76,75,68,83,64,81,0,0,0,0,0,0,0,0,447
275-Jefferson County                                                                                ,500-Portland Elementary                                                                             ,49,44,43,48,48,41,0,0,0,0,0,0,0,0,273
275-Jefferson County                                                                                ,520-Lincoln Elementary Performing Arts                                                              ,84,89,88,79,57,49,0,0,0,0,0,0,0,0,446
275-Jefferson County                                                                                ,530-Roosevelt Perry Elementary                                                                      ,89,49,66,56,56,59,0,0,0,0,0,0,0,0,375
275-Jefferson County                                                                                ,560-Rutherford Elementary                                                                           ,108,102,106,98,88,94,0,0,0,0,0,0,0,0,596
275-Jefferson County                                                                                ,580-Semple Elementary                                                                               ,111,84,82,68,64,80,0,0,0,0,0,0,0,0,489
275-Jefferson County                                                                                ,590-The Academy @ Shawnee                                                                           ,0,0,0,0,0,0,0,0,0,155,151,100,101,2,509
275-Jefferson County                                                                                ,610-Shelby Traditional Academy                                                                      ,115,106,103,102,116,122,0,0,0,0,0,0,0,0,664
275-Jefferson County                                                                                ,620-Frederick Law Olmsted Academy North                                                             ,0,0,0,0,0,0,209,237,239,0,0,0,0,0,685
275-Jefferson County                                                                                ,660-Coleridge-Taylor Elementary                                                                     ,102,107,101,87,99,81,0,0,0,0,0,0,0,0,577
275-Jefferson County                                                                                ,680-Carter Elementary                                                                               ,95,97,97,100,101,109,0,0,0,0,0,0,0,0,599
275-Jefferson County                                                                                ,710-Western Middle                                                                                  ,0,0,0,0,0,0,186,117,92,0,0,0,0,0,395
275-Jefferson County                                                                                ,720-Kennedy Elementary Montessori                                                                   ,100,99,111,88,96,87,0,0,0,0,0,0,0,0,581
275-Jefferson County                                                                                ,730-Frederick Law Olmsted Academy South                                                             ,0,0,0,0,0,0,246,283,268,0,0,0,0,0,797
275-Jefferson County                                                                                ,768-HOME OF THE INNOCENTS DISCOVERY                                                                 ,1,1,0,0,3,1,1,3,1,1,4,1,2,8,27
275-Jefferson County                                                                                ,769-HOME OF THE INNOCENTS SCHOOL                                                                    ,2,1,2,1,1,1,0,0,4,6,9,4,0,0,31
275-Jefferson County                                                                                ,784-Peace Academy School                                                                            ,3,3,5,4,14,5,11,18,19,42,21,17,12,0,174
275-Jefferson County                                                                                ,916-WESTPORT TAPP                                                                                   ,0,0,0,0,0,0,0,0,2,12,18,36,39,0,107
275-Jefferson County                                                                                ,917-CHURCHILL PARK REHAB                                                                            ,3,0,0,6,5,4,6,9,7,7,6,5,7,25,90
275-Jefferson County                                                                                ,920-AHRENS EDUCATIONAL RESOURCE                                                                     ,0,0,0,0,0,0,0,0,0,0,0,0,7,29,36
275-Jefferson County                                                                                ,951-Jefferson County High School                                                                    ,0,0,0,0,0,0,0,0,0,44,131,145,279,0,599
275-Jefferson County                                                                                ,998-Homebound Elementary                                                                            ,1,0,0,0,0,0,1,0,3,3,3,2,1,0,14
TOTALS for Jefferson County                                                                         ,                                                                                                    ,8312,7996,7689,7624,7680,7673,7673,7602,7261,8679,7911,6791,6713,163,99767
276-Jenkins Independent                                                                             ,011-Jenkins Independent School                                                                      ,52,45,49,40,35,39,34,24,29,56,45,44,41,0,533
TOTALS for Jenkins Independent                                                                      ,                                                                                                    ,52,45,49,40,35,39,34,24,29,56,45,44,41,0,533
281-Jessamine County                                                                                ,018-Hattie C. Warner Elementary School                                                              ,0,117,106,108,121,90,0,0,0,0,0,0,0,0,542
281-Jessamine County                                                                                ,019-West Jessamine High School                                                                      ,0,0,0,0,0,0,0,0,0,333,271,280,243,4,1131
281-Jessamine County                                                                                ,021-East Jessamine High School                                                                      ,0,0,0,0,0,0,0,0,0,294,284,270,233,8,1089
281-Jessamine County                                                                                ,022-Jessamine Early Learning Village                                                                ,659,0,0,0,0,0,0,0,0,0,0,0,0,0,659
281-Jessamine County                                                                                ,023-The Providence School                                                                           ,0,0,0,0,0,0,6,13,8,23,30,22,43,0,145
281-Jessamine County                                                                                ,025-East Jessamine Middle School                                                                    ,0,0,0,0,0,0,303,294,322,0,0,0,0,0,919
281-Jessamine County                                                                                ,026-West Jessamine Middle School                                                                    ,0,0,0,0,0,0,298,286,240,0,0,0,0,0,824
281-Jessamine County                                                                                ,050-Nicholasville Elementary School                                                                 ,0,156,122,107,97,121,0,0,0,0,0,0,0,0,603
281-Jessamine County                                                                                ,060-Rosenwald Dunbar Elementary School                                                              ,0,146,128,139,115,136,0,0,0,0,0,0,0,0,664
281-Jessamine County                                                                                ,070-Brookside Elementary School                                                                     ,0,150,128,122,123,126,0,0,0,0,0,0,0,0,649
281-Jessamine County                                                                                ,090-Wilmore Elementary School                                                                       ,0,126,125,140,121,98,0,0,0,0,0,0,0,0,610
TOTALS for Jessamine County                                                                         ,                                                                                                    ,659,695,609,616,577,571,607,593,570,650,585,572,519,12,7835
285-Johnson County                                                                                  ,050-Johnson County Alternative School                                                               ,0,0,0,0,0,0,0,0,0,1,3,5,13,0,22
285-Johnson County                                                                                  ,060-Johnson County Middle School                                                                    ,0,0,0,0,0,0,0,297,309,0,0,0,0,0,606
285-Johnson County                                                                                  ,075-Central Elementary School                                                                       ,39,58,44,47,47,47,50,0,0,0,0,0,0,0,332
285-Johnson County                                                                                  ,100-Flat Gap Elementary School                                                                      ,49,47,33,42,49,52,47,0,0,0,0,0,0,0,319
285-Johnson County                                                                                  ,115-Johnson Central High School                                                                     ,0,0,0,0,0,0,0,0,0,299,272,256,246,1,1074
285-Johnson County                                                                                  ,250-Porter Elementary School                                                                        ,57,60,69,47,54,50,53,0,0,0,0,0,0,0,390
285-Johnson County                                                                                  ,270-Meade Memorial Elementary School                                                                ,23,20,19,24,21,29,28,0,0,0,0,0,0,0,164
285-Johnson County                                                                                  ,320-W R Castle Memorial Elementary School                                                           ,49,54,47,58,48,52,64,0,0,0,0,0,0,0,372
285-Johnson County                                                                                  ,340-Highland Elementary School                                                                      ,70,71,76,74,68,66,83,0,0,0,0,0,0,0,508
TOTALS for Johnson County                                                                           ,                                                                                                    ,287,310,288,292,287,296,325,297,309,300,275,261,259,1,3787
291-Kenton County                                                                                   ,005-Beechgrove Elementary School                                                                    ,116,97,99,97,102,111,0,0,0,0,0,0,0,0,622
291-Kenton County                                                                                   ,006-River Ridge Elementary School                                                                   ,159,179,176,188,171,144,0,0,0,0,0,0,0,0,1017
291-Kenton County                                                                                   ,007-Summit View Elementary School                                                                   ,122,134,120,130,130,130,0,0,0,0,0,0,0,0,766
291-Kenton County                                                                                   ,008-Summit View Middle School                                                                       ,0,0,0,0,0,0,224,273,276,0,0,0,0,0,773
291-Kenton County                                                                                   ,020-James A Caywood Elementary School                                                               ,127,104,115,121,131,109,0,0,0,0,0,0,0,0,707
291-Kenton County                                                                                   ,040-Dixie Heights High School                                                                       ,0,0,0,0,0,0,0,0,0,393,397,332,307,8,1437
291-Kenton County                                                                                   ,045-R C Hinsdale Elementary School                                                                  ,106,112,116,97,116,112,0,0,0,0,0,0,0,0,659
291-Kenton County                                                                                   ,050-Kenton Elementary School                                                                        ,106,108,103,129,113,115,0,0,0,0,0,0,0,0,674
291-Kenton County                                                                                   ,055-Northern Ky Youth Dev Center                                                                    ,0,0,0,0,0,0,0,0,0,4,10,5,4,0,23
291-Kenton County                                                                                   ,060-Ft Wright Elementary School                                                                     ,95,93,80,97,87,82,0,0,0,0,0,0,0,0,534
291-Kenton County                                                                                   ,070-Piner Elementary School                                                                         ,63,49,58,46,65,57,0,0,0,0,0,0,0,0,338
291-Kenton County                                                                                   ,080-Ryland Heights Elementary School                                                                ,91,108,103,101,93,97,0,0,0,0,0,0,0,0,593
291-Kenton County                                                                                   ,090-Simon Kenton High School                                                                        ,0,0,0,0,0,0,0,0,0,458,435,403,383,8,1687
291-Kenton County                                                                                   ,100-Taylor Mill Elementary School                                                                   ,89,121,109,105,87,106,0,0,0,0,0,0,0,0,617
291-Kenton County                                                                                   ,103-Turkey Foot Middle School                                                                       ,0,0,0,0,0,0,362,375,355,0,0,0,0,0,1092
291-Kenton County                                                                                   ,105-Twenhofel Middle School                                                                         ,0,0,0,0,0,0,308,257,251,0,0,0,0,0,816
291-Kenton County                                                                                   ,108-Woodland Middle School                                                                          ,0,0,0,0,0,0,250,256,270,0,0,0,0,0,776
291-Kenton County                                                                                   ,120-Scott High School                                                                               ,0,0,0,0,0,0,0,0,0,247,293,223,205,5,973
291-Kenton County                                                                                   ,495-White's Tower Elementary School                                                                 ,81,78,71,88,82,82,0,0,0,0,0,0,0,0,482
291-Kenton County                                                                                   ,541-North Key Community Care                                                                        ,0,1,0,0,0,1,1,1,2,5,2,2,1,0,16
TOTALS for Kenton County                                                                            ,                                                                                                    ,1155,1184,1150,1199,1177,1146,1145,1162,1154,1107,1137,965,900,21,14602
295-Knott County                                                                                    ,035-Beaver Creek Elementary School                                                                  ,57,30,25,31,25,24,21,32,32,0,0,0,0,0,277
295-Knott County                                                                                    ,100-Carr Creek Elementary School                                                                    ,39,43,35,36,38,38,28,36,36,0,0,0,0,0,329
295-Knott County                                                                                    ,150-Cordia School                                                                                   ,13,24,21,18,20,18,13,24,17,25,27,37,19,1,277
295-Knott County                                                                                    ,210-Emmalena Elementary School                                                                      ,26,23,25,25,21,26,23,26,26,0,0,0,0,0,221
295-Knott County                                                                                    ,230-Hindman Elementary School                                                                       ,81,67,69,62,61,46,67,66,67,0,0,0,0,0,586
295-Knott County                                                                                    ,255-Jones Fork Elementary School                                                                    ,21,22,21,18,13,16,20,13,16,0,0,0,0,0,160
295-Knott County                                                                                    ,265-Knott County Central High School                                                                ,0,0,0,0,0,0,0,0,0,164,147,164,168,0,643
TOTALS for Knott County                                                                             ,                                                                                                    ,237,209,196,190,178,168,172,197,194,189,174,201,187,1,2493
