8/6/2010,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 09-10,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,EL,1,2,3,4,5,6,7,8,9,10,11,12,EC,TOTAL
501-Pulaski County                                                                                  ,071-Pulaski County Day Treatment Center                                                             ,0,0,0,0,0,0,0,3,7,25,20,21,6,0,82
501-Pulaski County                                                                                  ,099-Memorial Education Center                                                                       ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10
501-Pulaski County                                                                                  ,180-Eubank Elementary School                                                                        ,61,66,66,70,52,52,0,0,0,0,0,0,0,0,367
501-Pulaski County                                                                                  ,280-Nancy Elementary School                                                                         ,69,60,59,60,61,68,0,0,0,0,0,0,0,0,377
501-Pulaski County                                                                                  ,300-Pulaski Central High School                                                                     ,0,0,0,0,0,0,0,0,0,20,31,24,34,0,109
501-Pulaski County                                                                                  ,380-Pulaski County High School                                                                      ,0,0,0,0,0,0,0,0,0,322,345,286,258,0,1211
501-Pulaski County                                                                                  ,385-Pulaski Elementary School                                                                       ,131,127,150,127,148,150,0,0,0,0,0,0,0,0,833
501-Pulaski County                                                                                  ,390-Southern Middle School                                                                          ,0,0,0,0,0,0,317,349,362,0,0,0,0,0,1028
501-Pulaski County                                                                                  ,395-Northern Middle School                                                                          ,0,0,0,0,0,0,276,281,255,0,0,0,0,0,812
501-Pulaski County                                                                                  ,400-Southwestern High School                                                                        ,0,0,0,0,0,0,0,0,0,308,275,285,283,0,1151
501-Pulaski County                                                                                  ,420-Oak Hill Elementary School                                                                      ,96,86,92,90,82,90,0,0,0,0,0,0,0,0,536
501-Pulaski County                                                                                  ,440-Shopville Elementary School                                                                     ,66,64,61,56,68,59,0,0,0,0,0,0,0,0,374
501-Pulaski County                                                                                  ,560-Northern Elementary School                                                                      ,29,26,23,19,25,30,0,0,0,0,0,0,0,0,152
501-Pulaski County                                                                                  ,570-Southern Elementary School                                                                      ,94,120,118,131,114,97,0,0,0,0,0,0,0,0,674
TOTALS for Pulaski County                                                                           ,                                                                                                    ,644,624,655,637,621,624,593,633,624,675,671,616,581,0,8198
502-Raceland-Worthington Independent                                                                ,010-CAMPBELL ELEMENTARY SCHOOL                                                                      ,87,93,62,81,0,0,0,0,0,0,0,0,0,0,323
502-Raceland-Worthington Independent                                                                ,011-BOYD REGIONAL JUVENILE DETENTION CENTER                                                         ,0,0,0,0,0,0,0,1,8,12,12,4,4,0,41
502-Raceland-Worthington Independent                                                                ,020-RACELAND-WORTHINGTON HIGH SCHOOL                                                                ,0,0,0,0,0,0,0,102,80,76,83,80,85,1,507
502-Raceland-Worthington Independent                                                                ,030-WORTHINGTON ELEMENTARY SCHOOL                                                                   ,0,0,0,0,80,74,66,0,0,0,0,0,0,0,220
502-Raceland-Worthington Independent                                                                ,160-ASHLAND DAY TREATMENT CENTER                                                                    ,0,0,0,0,0,0,0,0,1,4,3,4,6,0,18
TOTALS for Raceland-Worthington Independent                                                         ,                                                                                                    ,87,93,62,81,80,74,66,103,89,92,98,88,95,1,1109
505-Robertson County                                                                                ,010-Deming School                                                                                   ,20,28,30,20,29,27,29,0,0,0,0,0,0,0,183
505-Robertson County                                                                                ,020-Deming High School                                                                              ,0,0,0,0,0,0,0,26,26,26,37,35,31,0,181
TOTALS for Robertson County                                                                         ,                                                                                                    ,20,28,30,20,29,27,29,26,26,26,37,35,31,0,364
511-Rockcastle County                                                                               ,020-Brodhead Elementary School                                                                      ,65,77,71,69,62,59,0,0,0,0,0,0,0,0,403
511-Rockcastle County                                                                               ,022-Rockcastle Academy for Academic Ach                                                             ,0,0,0,0,0,0,0,0,1,1,3,1,3,0,9
511-Rockcastle County                                                                               ,100-Rockcastle County Middle School                                                                 ,0,0,0,0,0,0,200,206,222,0,0,0,0,0,628
511-Rockcastle County                                                                               ,170-Mt. Vernon Elementary                                                                           ,132,106,135,108,128,115,0,0,0,0,0,0,0,0,724
511-Rockcastle County                                                                               ,310-Rockcastle County High School                                                                   ,0,0,0,0,0,0,0,0,0,250,214,222,211,0,897
511-Rockcastle County                                                                               ,320-Roundstone Elementary School                                                                    ,51,44,68,51,40,50,0,0,0,0,0,0,0,0,304
TOTALS for Rockcastle County                                                                        ,                                                                                                    ,248,227,274,228,230,224,200,206,223,251,217,223,214,0,2965
515-Rowan County                                                                                    ,040-Clearfield Elementary School                                                                    ,72,50,60,48,62,31,0,0,0,0,0,0,0,0,323
515-Rowan County                                                                                    ,043-McBrayer Elementary School                                                                      ,92,102,93,97,106,79,0,0,0,0,0,0,0,0,569
515-Rowan County                                                                                    ,130-Morehead Youth Development Center                                                               ,0,0,0,0,0,0,0,0,0,6,10,4,3,0,23
515-Rowan County                                                                                    ,180-Rowan County Senior High School                                                                 ,0,0,0,0,0,0,0,0,0,245,221,213,230,2,911
515-Rowan County                                                                                    ,200-Tilden Hogge Elementary School                                                                  ,31,35,33,37,27,40,0,0,0,0,0,0,0,0,203
515-Rowan County                                                                                    ,210-Rowan County Middle School                                                                      ,0,0,0,0,0,0,243,259,253,0,0,0,0,0,755
515-Rowan County                                                                                    ,250-Rodburn Elementary School                                                                       ,78,74,61,83,73,84,0,0,0,0,0,0,0,0,453
TOTALS for Rowan County                                                                             ,                                                                                                    ,273,261,247,265,268,234,243,259,253,251,231,217,233,2,3237
521-Russell County                                                                                  ,140-Jamestown Elementary School                                                                     ,70,68,66,71,72,60,69,0,0,0,0,0,0,0,476
521-Russell County                                                                                  ,230-Russell Springs Elementary School                                                               ,128,95,109,89,96,73,82,0,0,0,0,0,0,0,672
521-Russell County                                                                                  ,240-Russell County High School                                                                      ,0,0,0,0,0,0,0,0,0,229,217,208,231,1,886
521-Russell County                                                                                  ,250-Salem Elementary School                                                                         ,48,46,47,50,52,50,42,0,0,0,0,0,0,0,335
521-Russell County                                                                                  ,260-Russell County Middle School                                                                    ,0,0,0,0,0,0,0,234,230,0,0,0,0,0,464
521-Russell County                                                                                  ,290-Union Chapel Elementary School                                                                  ,20,34,27,26,22,19,19,0,0,0,0,0,0,0,167
TOTALS for Russell County                                                                           ,                                                                                                    ,266,243,249,236,242,202,212,234,230,229,217,208,231,1,3000
522-Russell Independent                                                                             ,011-Russell Primary School                                                                          ,190,200,175,193,0,0,0,0,0,0,0,0,0,0,758
522-Russell Independent                                                                             ,030-Russell-McDowell Intermediate School                                                            ,0,0,0,0,158,180,0,0,0,0,0,0,0,0,338
522-Russell Independent                                                                             ,050-Russell High School                                                                             ,0,0,0,0,0,0,0,0,0,184,156,169,158,4,671
522-Russell Independent                                                                             ,060-Russell Middle School                                                                           ,0,0,0,0,0,0,175,169,188,0,0,0,0,0,532
TOTALS for Russell Independent                                                                      ,                                                                                                    ,190,200,175,193,158,180,175,169,188,184,156,169,158,4,2299
523-Russellville Independent                                                                        ,015-Russellville Virtual Learning Academy                                                           ,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4
523-Russellville Independent                                                                        ,025-R E Stevenson Elementary School                                                                 ,88,89,96,75,92,90,76,0,0,0,0,0,0,0,606
523-Russellville Independent                                                                        ,030-Russellville Junior/Senior High School                                                          ,0,0,0,0,0,0,0,80,79,62,67,81,97,1,467
TOTALS for Russellville Independent                                                                 ,                                                                                                    ,88,89,96,75,92,90,76,80,79,62,67,82,100,1,1077
524-Science Hill Independent                                                                        ,010-Science Hill Elementary School                                                                  ,71,71,65,60,36,44,44,33,28,0,0,0,0,0,452
TOTALS for Science Hill Independent                                                                 ,                                                                                                    ,71,71,65,60,36,44,44,33,28,0,0,0,0,0,452
525-Scott County                                                                                    ,010-EASTERN ELEMENTARY SCHOOL                                                                       ,105,112,90,104,70,97,0,0,0,0,0,0,0,0,578
525-Scott County                                                                                    ,012-ANNE MASON ELEMENTARY SCHOOL                                                                    ,94,108,139,132,118,131,0,0,0,0,0,0,0,0,722
525-Scott County                                                                                    ,013-ROYAL SPRING MIDDLE SCHOOL                                                                      ,0,0,0,0,0,0,240,186,225,0,0,0,0,0,651
525-Scott County                                                                                    ,015-GARTH ELEMENTARY SCHOOL                                                                         ,81,75,99,87,90,79,0,0,0,0,0,0,0,0,511
525-Scott County                                                                                    ,018-GEORGETOWN MIDDLE SCHOOL                                                                        ,0,0,0,0,0,0,158,161,149,0,0,0,0,0,468
525-Scott County                                                                                    ,035-NORTHERN ELEMENTARY SCHOOL                                                                      ,71,63,67,70,74,62,0,0,0,0,0,0,0,0,407
525-Scott County                                                                                    ,040-Scott County High School                                                                        ,0,0,0,0,0,0,0,0,0,0,607,548,540,2,1697
525-Scott County                                                                                    ,045-SCOTT COUNTY NINTH GRADE SCHOOL                                                                 ,0,0,0,0,0,0,0,0,0,641,0,0,0,0,641
525-Scott County                                                                                    ,050-STAMPING GROUND ELEMENTARY SCHOOL                                                               ,64,61,66,60,58,72,0,0,0,0,0,0,0,0,381
525-Scott County                                                                                    ,060-SCOTT COUNTY MIDDLE SCHOOL                                                                      ,0,0,0,0,0,0,243,251,271,0,0,0,0,0,765
525-Scott County                                                                                    ,070-SOUTHERN ELEMENTARY SCHOOL                                                                      ,115,126,119,119,117,113,0,0,0,0,0,0,0,0,709
525-Scott County                                                                                    ,080-WESTERN ELEMENTARY SCHOOL                                                                       ,115,122,118,134,119,98,0,0,0,0,0,0,0,0,706
TOTALS for Scott County                                                                             ,                                                                                                    ,645,667,698,706,646,652,641,598,645,641,607,548,540,2,8236
531-Shelby County                                                                                   ,014-Painted Stone Elementary                                                                        ,104,101,84,98,92,63,0,0,0,0,0,0,0,0,542
531-Shelby County                                                                                   ,015-Southside Elementary School                                                                     ,47,56,58,59,47,37,0,0,0,0,0,0,0,0,304
531-Shelby County                                                                                   ,065-Heritage Elementary School                                                                      ,78,80,97,96,96,89,0,0,0,0,0,0,0,0,536
531-Shelby County                                                                                   ,080-Shelby County West Middle School                                                                ,0,0,0,0,0,0,261,270,291,0,0,0,0,0,822
531-Shelby County                                                                                   ,090-Shelby County High School                                                                       ,0,0,0,0,0,0,0,0,0,521,466,461,432,2,1882
531-Shelby County                                                                                   ,100-Simpsonville Elementary                                                                         ,107,114,103,112,99,86,0,0,0,0,0,0,0,0,621
531-Shelby County                                                                                   ,110-Shelby County East Middle School                                                                ,0,0,0,0,0,0,218,230,223,0,0,0,0,0,671
531-Shelby County                                                                                   ,120-Clear Creek Elementary                                                                          ,124,110,88,116,125,103,0,0,0,0,0,0,0,0,666
531-Shelby County                                                                                   ,130-Wright Elementary                                                                               ,62,86,81,95,96,73,0,0,0,0,0,0,0,0,493
531-Shelby County                                                                                   ,170-Shelby Co Education Center Cropper                                                              ,0,0,0,0,0,0,0,7,3,15,17,9,15,0,66
TOTALS for Shelby County                                                                            ,                                                                                                    ,522,547,511,576,555,451,479,507,517,536,483,470,447,2,6603
533-Silver Grove Independent                                                                        ,012-Silver Grove School                                                                             ,20,19,25,17,11,21,13,18,13,29,16,23,15,0,240
TOTALS for Silver Grove Independent                                                                 ,                                                                                                    ,20,19,25,17,11,21,13,18,13,29,16,23,15,0,240
535-Simpson County                                                                                  ,007-Learning Opportunities Center Alt Sch                                                           ,0,0,0,0,0,0,0,0,1,11,10,6,8,0,36
535-Simpson County                                                                                  ,020-Franklin Elementary School                                                                      ,231,0,0,0,0,0,0,0,0,0,0,0,0,0,231
535-Simpson County                                                                                  ,030-Franklin-Simpson Middle School                                                                  ,0,0,0,0,0,0,250,250,212,0,0,0,0,0,712
535-Simpson County                                                                                  ,040-Franklin-Simpson High School                                                                    ,0,0,0,0,0,0,0,0,0,254,247,254,166,0,921
535-Simpson County                                                                                  ,045-Lincoln Elementary School                                                                       ,0,0,0,0,256,224,0,0,0,0,0,0,0,0,480
535-Simpson County                                                                                  ,100-Simpson Elementary School                                                                       ,0,231,225,237,0,0,0,0,0,0,0,0,0,0,693
TOTALS for Simpson County                                                                           ,                                                                                                    ,231,231,225,237,256,224,250,250,213,265,257,260,174,0,3073
536-Somerset Independent                                                                            ,050-Hopkins Elementary School                                                                       ,113,128,122,104,114,0,0,0,0,0,0,0,0,0,581
536-Somerset Independent                                                                            ,070-Somerset High School                                                                            ,0,0,0,0,0,0,0,0,0,118,134,111,107,0,470
536-Somerset Independent                                                                            ,090-Meece Middle School                                                                             ,0,0,0,0,0,98,99,100,120,0,0,0,0,0,417
TOTALS for Somerset Independent                                                                     ,                                                                                                    ,113,128,122,104,114,98,99,100,120,118,134,111,107,0,1468
537-Southgate Independent                                                                           ,010-SOUTHGATE PUBLIC SCHOOL                                                                         ,36,29,19,36,24,18,21,16,25,0,0,0,0,0,224
TOTALS for Southgate Independent                                                                    ,                                                                                                    ,36,29,19,36,24,18,21,16,25,0,0,0,0,0,224
541-Spencer County                                                                                  ,040-Spencer County Elementary School                                                                ,133,132,128,141,146,126,0,0,0,0,0,0,0,0,806
541-Spencer County                                                                                  ,041-Spencer County Middle School                                                                    ,0,0,0,0,0,0,214,216,192,0,0,0,0,0,622
541-Spencer County                                                                                  ,042-Hillview Academy                                                                                ,0,0,0,3,1,1,1,6,5,8,7,4,5,0,41
541-Spencer County                                                                                  ,044-Taylorsville Elementary School                                                                  ,81,69,79,83,69,85,0,0,0,0,0,0,0,0,466
541-Spencer County                                                                                  ,050-Spencer County High School                                                                      ,0,0,0,0,0,0,0,0,0,269,221,196,192,0,878
TOTALS for Spencer County                                                                           ,                                                                                                    ,214,201,207,227,216,212,215,222,197,277,228,200,197,0,2813
545-Taylor County                                                                                   ,020-Taylor County Elementary School                                                                 ,174,194,194,215,180,204,0,0,0,0,0,0,0,0,1161
545-Taylor County                                                                                   ,030-Taylor County High School                                                                       ,0,0,0,0,0,0,0,0,0,244,227,212,213,0,896
545-Taylor County                                                                                   ,040-Taylor County Middle School                                                                     ,0,0,0,0,0,0,200,220,220,0,0,0,0,0,640
TOTALS for Taylor County                                                                            ,                                                                                                    ,174,194,194,215,180,204,200,220,220,244,227,212,213,0,2697
551-Todd County                                                                                     ,005-North Todd Elementary School                                                                    ,88,97,72,66,88,82,0,0,0,0,0,0,0,0,493
551-Todd County                                                                                     ,015-South Todd Elementary School                                                                    ,73,86,70,102,84,92,0,0,0,0,0,0,0,0,507
551-Todd County                                                                                     ,017-Horizons High School                                                                            ,0,0,0,0,0,0,0,0,2,3,7,2,7,0,21
551-Todd County                                                                                     ,080-Todd County Middle School                                                                       ,0,0,0,0,0,0,135,172,134,0,0,0,0,0,441
551-Todd County                                                                                     ,095-Todd County Central High School                                                                 ,0,0,0,0,0,0,0,0,0,180,150,145,128,2,605
TOTALS for Todd County                                                                              ,                                                                                                    ,161,183,142,168,172,174,135,172,136,183,157,147,135,2,2067
555-Trigg County                                                                                    ,013-Trigg County Primary School                                                                     ,183,153,157,0,0,0,0,0,0,0,0,0,0,0,493
555-Trigg County                                                                                    ,014-Trigg County Intermediate School                                                                ,0,0,0,142,164,161,0,0,0,0,0,0,0,0,467
555-Trigg County                                                                                    ,050-Trigg County Middle School                                                                      ,0,0,0,0,0,0,158,169,166,0,0,0,0,0,493
555-Trigg County                                                                                    ,070-Trigg County High School                                                                        ,0,0,0,0,0,0,0,0,0,165,164,162,135,1,627
TOTALS for Trigg County                                                                             ,                                                                                                    ,183,153,157,142,164,161,158,169,166,165,164,162,135,1,2080
561-Trimble County                                                                                  ,010-Bedford Elementary School                                                                       ,77,78,58,85,74,82,0,0,0,0,0,0,0,0,454
561-Trimble County                                                                                  ,015-Trimble County Middle School                                                                    ,0,0,0,0,0,0,110,146,120,0,0,0,0,0,376
561-Trimble County                                                                                  ,020-Milton Elementary School                                                                        ,60,43,40,43,43,50,0,0,0,0,0,0,0,0,279
561-Trimble County                                                                                  ,030-Trimble County High School                                                                      ,0,0,0,0,0,0,0,0,0,164,107,115,98,0,484
TOTALS for Trimble County                                                                           ,                                                                                                    ,137,121,98,128,117,132,110,146,120,164,107,115,98,0,1593
565-Union County                                                                                    ,020-MORGANFIELD ELEMENTARY SCHOOL                                                                   ,70,62,71,73,65,78,0,0,0,0,0,0,0,0,419
565-Union County                                                                                    ,021-UNION COUNTY LEARNING ACADEMY                                                                   ,0,0,0,0,0,0,0,3,4,8,3,7,5,0,30
565-Union County                                                                                    ,022-Earle C Clements Victory Tech HS                                                                ,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102
565-Union County                                                                                    ,023-CLEMENTS VICTORY TECHNICAL HS #2                                                                ,0,0,0,0,0,0,0,0,0,0,0,0,71,0,71
565-Union County                                                                                    ,050-STURGIS ELEMENTARY SCHOOL                                                                       ,68,71,77,87,59,57,0,0,0,0,0,0,0,0,419
565-Union County                                                                                    ,055-Union County Middle School                                                                      ,0,0,0,0,0,0,176,169,174,0,0,0,0,0,519
565-Union County                                                                                    ,065-Union County High School                                                                        ,0,0,0,0,0,0,0,0,0,204,149,186,153,0,692
565-Union County                                                                                    ,070-UNIONTOWN ELEMENTARY SCHOOL                                                                     ,37,41,28,48,30,30,0,0,0,0,0,0,0,0,214
TOTALS for Union County                                                                             ,                                                                                                    ,175,174,176,208,154,165,176,172,178,212,152,193,331,0,2466
567-Walton-Verona Independent                                                                       ,010-Walton-Verona Elementary School                                                                 ,123,104,128,115,118,1,0,0,0,0,0,0,0,0,589
567-Walton-Verona Independent                                                                       ,015-Walton-Verona Middle School                                                                     ,0,0,0,0,0,128,122,117,110,0,0,0,0,0,477
567-Walton-Verona Independent                                                                       ,020-Walton-Verona High School                                                                       ,0,0,0,0,0,0,0,0,0,126,113,116,99,1,455
TOTALS for Walton-Verona Independent                                                                ,                                                                                                    ,123,104,128,115,118,129,122,117,110,126,113,116,99,1,1521
571-Warren County                                                                                   ,010-Alvaton Elementary                                                                              ,85,95,85,90,79,102,80,0,0,0,0,0,0,0,616
571-Warren County                                                                                   ,011-Bellewood                                                                                       ,0,0,0,0,0,0,0,0,1,4,3,1,1,0,10
571-Warren County                                                                                   ,012-Middle School Learning Center                                                                   ,0,0,0,0,0,2,0,1,2,0,0,0,0,0,5
571-Warren County                                                                                   ,015-Briarwood Elementary School                                                                     ,116,89,123,105,108,107,99,0,0,0,0,0,0,0,747
571-Warren County                                                                                   ,016-Lighthouse Academy                                                                              ,0,0,0,0,0,0,0,0,0,0,5,7,33,0,45
571-Warren County                                                                                   ,018-Plano Elementary                                                                                ,86,69,80,82,72,68,83,0,0,0,0,0,0,0,540
571-Warren County                                                                                   ,020-Beacon Academy                                                                                  ,0,0,0,0,0,0,0,1,0,2,1,2,0,0,6
571-Warren County                                                                                   ,040-Bristow Elementary                                                                              ,75,84,78,112,87,76,81,0,0,0,0,0,0,0,593
571-Warren County                                                                                   ,070-Cumberland Trace Elementary                                                                     ,53,54,68,68,62,56,53,0,0,0,0,0,0,0,414
571-Warren County                                                                                   ,075-Drakes Creek Middle School                                                                      ,0,0,0,0,0,0,0,446,471,0,0,0,0,0,917
571-Warren County                                                                                   ,080-Lost River Elementary                                                                           ,96,106,96,109,93,84,101,0,0,0,0,0,0,0,685
571-Warren County                                                                                   ,100-William H. Natcher Elementary                                                                   ,114,103,83,105,91,109,90,0,0,0,0,0,0,0,695
571-Warren County                                                                                   ,110-North Warren Elementary                                                                         ,48,55,55,57,65,39,66,0,0,0,0,0,0,0,385
571-Warren County                                                                                   ,130-Oakland Elementary                                                                              ,43,40,48,47,44,51,47,0,0,0,0,0,0,0,320
571-Warren County                                                                                   ,140-Rich Pond Elementary                                                                            ,107,89,86,94,96,115,111,0,0,0,0,0,0,0,698
571-Warren County                                                                                   ,150-Richardsville Elementary                                                                        ,58,58,45,65,63,54,69,0,0,0,0,0,0,0,412
571-Warren County                                                                                   ,170-Rockfield Elementary                                                                            ,103,79,78,97,86,122,84,0,0,0,0,0,0,0,649
571-Warren County                                                                                   ,175-Henry F. Moss Middle School                                                                     ,0,0,0,0,0,0,0,312,303,0,0,0,0,0,615
571-Warren County                                                                                   ,200-Warren Elementary                                                                               ,117,116,101,92,80,89,85,0,0,0,0,0,0,0,680
571-Warren County                                                                                   ,205-Warren East Middle School                                                                       ,0,0,0,0,0,0,0,259,233,0,0,0,0,0,492
571-Warren County                                                                                   ,210-Warren Central High School                                                                      ,0,0,0,0,0,0,0,0,0,328,288,272,260,2,1150
571-Warren County                                                                                   ,220-Warren East High School                                                                         ,0,0,0,0,0,0,0,0,0,279,261,225,200,1,966
571-Warren County                                                                                   ,230-Greenwood High School                                                                           ,0,0,0,0,0,0,0,0,0,481,464,431,405,5,1786
571-Warren County                                                                                   ,300-Rivendell Elementary                                                                            ,1,2,2,3,1,2,7,7,12,0,0,0,0,0,37
571-Warren County                                                                                   ,305-Rivendell High School                                                                           ,0,0,0,0,0,0,0,0,0,16,29,18,8,0,71
571-Warren County                                                                                   ,455-Warren County Day Treatment                                                                     ,0,0,0,0,0,0,0,0,2,15,12,3,2,0,34
TOTALS for Warren County                                                                            ,                                                                                                    ,1102,1039,1028,1126,1027,1076,1056,1026,1024,1125,1063,959,909,8,13568
575-Washington County                                                                               ,031-North Washington Elementary School                                                              ,61,53,47,54,46,61,54,47,53,0,0,0,0,0,476
575-Washington County                                                                               ,034-Washington County Middle School                                                                 ,0,0,0,0,0,0,69,77,63,0,0,0,0,0,209
575-Washington County                                                                               ,074-Washington County High School                                                                   ,0,0,0,0,0,0,0,0,0,159,149,146,140,0,594
575-Washington County                                                                               ,080-Washington County Elementary School                                                             ,60,76,77,62,67,59,0,0,0,0,0,0,0,0,401
TOTALS for Washington County                                                                        ,                                                                                                    ,121,129,124,116,113,120,123,124,116,159,149,146,140,0,1680
581-Wayne County                                                                                    ,051-Wayne County Middle School                                                                      ,0,0,0,0,0,0,0,189,184,0,0,0,0,0,373
581-Wayne County                                                                                    ,170-Lake Cumberland Youth Development Center                                                        ,0,0,0,0,0,0,0,0,0,17,12,6,2,0,37
581-Wayne County                                                                                    ,180-OTTER CREEK ACADEMY                                                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581-Wayne County                                                                                    ,200-Wayne County High School                                                                        ,0,0,0,0,0,0,0,0,0,185,176,202,156,2,721
581-Wayne County                                                                                    ,430-Walker Elementary School                                                                        ,205,203,0,0,0,0,0,0,0,0,0,0,0,0,408
581-Wayne County                                                                                    ,437-Bell Elementary School                                                                          ,0,0,192,180,190,0,0,0,0,0,0,0,0,0,562
581-Wayne County                                                                                    ,440-Turner Intermediate School                                                                      ,0,0,0,0,0,198,198,0,0,0,0,0,0,0,396
TOTALS for Wayne County                                                                             ,                                                                                                    ,205,203,192,180,190,198,198,189,184,202,188,208,158,2,2497
585-Webster County                                                                                  ,020-Clay Elementary School                                                                          ,50,37,42,43,46,40,40,54,27,0,0,0,0,0,379
585-Webster County                                                                                  ,050-Dixon Elementary School                                                                         ,29,42,39,43,38,39,38,37,39,0,0,0,0,0,344
585-Webster County                                                                                  ,060-Providence Elementary School                                                                    ,30,35,39,24,21,23,39,31,28,0,0,0,0,0,270
585-Webster County                                                                                  ,090-Sebree Elementary School                                                                        ,44,35,47,43,49,35,30,38,34,0,0,0,0,0,355
585-Webster County                                                                                  ,110-Slaughters Elementary School                                                                    ,17,21,24,20,13,19,27,21,35,0,0,0,0,0,197
585-Webster County                                                                                  ,130-Webster County High School                                                                      ,0,0,0,0,0,0,0,0,0,172,160,165,161,1,659
TOTALS for Webster County                                                                           ,                                                                                                    ,170,170,191,173,167,156,174,181,163,172,160,165,161,1,2204
586-West Point Independent                                                                          ,010-West Point Elementary School                                                                    ,11,12,9,15,16,8,12,16,8,0,0,0,0,0,107
TOTALS for West Point Independent                                                                   ,                                                                                                    ,11,12,9,15,16,8,12,16,8,0,0,0,0,0,107
591-Whitley County                                                                                  ,060-Boston Elementary School                                                                        ,32,46,26,38,33,38,24,0,0,0,0,0,0,0,237
591-Whitley County                                                                                  ,061-Whitley Central Intermediate School                                                             ,0,0,0,102,127,110,131,0,0,0,0,0,0,0,470
