40757,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 10-11,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,EL,1,2,3,4,5,6,7,8,9,10,11,12,EC,TOTAL
175-Floyd County                                                                                    ,150-South Floyd High School                                                                         ,0,0,0,0,0,0,0,0,0,77,96,94,59,0,326
175-Floyd County                                                                                    ,440-James D. Adams Middle School                                                                    ,0,0,0,0,0,0,107,121,128,0,0,0,0,0,356
175-Floyd County                                                                                    ,450-James A. Duff Elementary School                                                                 ,59,59,52,55,57,55,0,0,0,0,0,0,0,0,337
175-Floyd County                                                                                    ,485-John M. Stumbo Elementary School                                                                ,33,42,29,38,42,42,39,36,42,0,0,0,0,0,343
175-Floyd County                                                                                    ,640-McDowell Elementary School                                                                      ,52,54,56,58,44,41,0,0,0,0,0,0,0,0,305
175-Floyd County                                                                                    ,850-Prestonsburg High School                                                                        ,0,0,0,0,0,0,0,0,0,171,171,159,135,0,636
175-Floyd County                                                                                    ,995-W.D. Osborne Elementary School                                                                  ,39,51,43,43,45,43,0,0,0,0,0,0,0,0,264
175-Floyd County                                                                                    ,998-Homebound Elementary                                                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175-Floyd County                                                                                    ,999-Homebound Secondary                                                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTALS for Floyd County                                                                             ,                                                                                                    ,539,554,492,485,465,466,434,456,485,495,498,473,433,0,6275
176-Fort Thomas Independent                                                                         ,010-Highlands High School                                                                           ,0,0,0,0,0,0,0,0,0,224,194,186,192,0,796
176-Fort Thomas Independent                                                                         ,011-Highlands Middle School                                                                         ,0,0,0,0,0,0,209,215,209,0,0,0,0,0,633
176-Fort Thomas Independent                                                                         ,020-Johnson Elementary School                                                                       ,60,67,67,69,78,62,0,0,0,0,0,0,0,0,403
176-Fort Thomas Independent                                                                         ,030-Moyer Elementary School                                                                         ,75,94,96,82,82,76,0,0,0,0,0,0,0,0,505
176-Fort Thomas Independent                                                                         ,040-Woodfill Elementary School                                                                      ,65,48,63,66,53,48,0,0,0,0,0,0,0,0,343
TOTALS for Fort Thomas Independent                                                                  ,                                                                                                    ,200,209,226,217,213,186,209,215,209,224,194,186,192,0,2680
177-Frankfort Independent                                                                           ,050-Second Street School                                                                            ,69,57,62,56,44,49,44,0,0,0,0,0,0,0,381
177-Frankfort Independent                                                                           ,070-Frankfort High School                                                                           ,0,0,0,0,0,0,0,48,55,62,57,52,56,0,330
177-Frankfort Independent                                                                           ,080-Wilkinson Street School                                                                         ,0,0,0,0,0,0,0,0,0,6,20,6,9,0,41
TOTALS for Frankfort Independent                                                                    ,                                                                                                    ,69,57,62,56,44,49,44,48,55,68,77,58,65,0,752
181-Franklin County                                                                                 ,011-The Academy                                                                                     ,0,0,0,0,0,0,0,2,2,2,5,14,30,0,55
181-Franklin County                                                                                 ,013-WESTRIDGE ELEMENTARY                                                                            ,72,81,74,57,78,78,0,0,0,0,0,0,0,0,440
181-Franklin County                                                                                 ,014-Bridgeport Elementary School                                                                    ,88,82,72,74,61,71,0,0,0,0,0,0,0,0,448
181-Franklin County                                                                                 ,015-Bondurant Middle School                                                                         ,0,0,0,0,0,0,224,194,228,0,0,0,0,0,646
181-Franklin County                                                                                 ,016-EARLY LEARNING VILLAGE                                                                          ,274,274,0,0,0,0,0,0,0,0,0,0,0,0,548
181-Franklin County                                                                                 ,025-Collins Lane                                                                                    ,83,101,99,68,99,76,0,0,0,0,0,0,0,0,526
181-Franklin County                                                                                 ,030-Elkhorn Middle School                                                                           ,0,0,0,0,0,0,198,239,229,0,0,0,0,0,666
181-Franklin County                                                                                 ,035-Elkhorn Elementary School                                                                       ,0,0,69,93,84,85,0,0,0,0,0,0,0,0,331
181-Franklin County                                                                                 ,040-Franklin County High School                                                                     ,0,0,0,0,0,0,0,0,0,276,289,201,188,4,958
181-Franklin County                                                                                 ,045-Hearn Elementary                                                                                ,0,0,92,93,109,77,0,0,0,0,0,0,0,0,371
181-Franklin County                                                                                 ,050-Peaks Mill Elementary                                                                           ,0,0,82,64,82,80,0,0,0,0,0,0,0,0,308
181-Franklin County                                                                                 ,070-Western Hills High School                                                                       ,0,0,0,0,0,0,0,0,0,227,222,179,166,0,794
TOTALS for Franklin County                                                                          ,                                                                                                    ,517,538,488,449,513,467,422,435,459,505,516,394,384,4,6091
185-Fulton County                                                                                   ,020-Fulton County Elementary/Middle School                                                          ,36,35,48,42,41,44,37,45,37,0,0,0,0,0,365
185-Fulton County                                                                                   ,030-Fulton County High School                                                                       ,0,0,0,0,0,0,0,0,0,47,58,37,36,0,178
TOTALS for Fulton County                                                                            ,                                                                                                    ,36,35,48,42,41,44,37,45,37,47,58,37,36,0,543
186-Fulton Independent                                                                              ,018-Fulton Independent School                                                                       ,40,32,42,25,29,33,27,36,22,35,28,38,29,0,416
TOTALS for Fulton Independent                                                                       ,                                                                                                    ,40,32,42,25,29,33,27,36,22,35,28,38,29,0,416
191-Gallatin County                                                                                 ,005-Gallatin County Middle School                                                                   ,0,0,0,0,0,0,116,129,117,0,0,0,0,0,362
191-Gallatin County                                                                                 ,006-GALLATIN COUNTY UPPER ELEMENTARY                                                                ,0,0,0,108,125,144,0,0,0,0,0,0,0,0,377
191-Gallatin County                                                                                 ,010-GALLATIN COUNTY LOWER ELEMENTARY                                                                ,147,133,128,0,0,0,0,0,0,0,0,0,0,0,408
191-Gallatin County                                                                                 ,020-Gallatin County High School                                                                     ,0,0,0,0,0,0,0,0,0,136,144,127,109,3,519
TOTALS for Gallatin County                                                                          ,                                                                                                    ,147,133,128,108,125,144,116,129,117,136,144,127,109,3,1666
195-Garrard County                                                                                  ,050-Camp Dick Robinson Elementary School                                                            ,61,73,96,96,73,74,0,0,0,0,0,0,0,0,473
195-Garrard County                                                                                  ,060-Garrard County High School                                                                      ,0,0,0,0,0,0,0,0,0,197,217,186,173,2,775
195-Garrard County                                                                                  ,070-Garrard Middle School                                                                           ,0,0,0,0,0,0,211,206,183,0,0,0,0,0,600
195-Garrard County                                                                                  ,090-Paint Lick Elementary School                                                                    ,59,51,60,53,56,46,0,0,0,0,0,0,0,0,325
195-Garrard County                                                                                  ,220-Lancaster Elementary School                                                                     ,72,63,73,64,65,61,0,0,0,0,0,0,0,0,398
TOTALS for Garrard County                                                                           ,                                                                                                    ,192,187,229,213,194,181,211,206,183,197,217,186,173,2,2571
197-Glasgow Independent                                                                             ,002-Success Academy                                                                                 ,0,0,0,0,0,0,0,0,0,0,0,5,12,0,17
