8/1/2012,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 11-12,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,EL,1,2,3,4,5,6,7,8,9,10,11,12,EC,TOTAL
251-Henderson County                                                                                ,150-Henderson County South Middle School                                                            ,0,0,0,0,0,0,236,225,228,0,0,0,0,0,689
251-Henderson County                                                                                ,160-Jefferson Elementary School                                                                     ,67,55,59,54,50,57,0,0,0,0,0,0,0,0,342
251-Henderson County                                                                                ,185-Central Academy                                                                                 ,0,1,5,2,7,3,4,9,3,8,20,22,11,0,95
TOTALS for Henderson County                                                                         ,                                                                                                    ,587,641,618,569,577,518,557,505,504,551,545,600,464,7,7243
255-Henry County                                                                                    ,010-CAMPBELLSBURG ELEMENTARY SCHOOL                                                                 ,52,59,60,67,51,67,0,0,0,0,0,0,0,0,356
255-Henry County                                                                                    ,020-EASTERN ELEMENTARY SCHOOL                                                                       ,32,34,39,45,42,42,0,0,0,0,0,0,0,0,234
255-Henry County                                                                                    ,035-Henry County High School                                                                        ,0,0,0,0,0,0,0,0,0,176,164,183,145,0,668
255-Henry County                                                                                    ,038-Henry County Middle School                                                                      ,0,0,0,0,0,0,183,165,173,0,0,0,0,0,521
255-Henry County                                                                                    ,040-NEW CASTLE ELEMENTARY SCHOOL                                                                    ,59,63,64,68,71,76,0,0,0,0,0,0,0,0,401
TOTALS for Henry County                                                                             ,                                                                                                    ,143,156,163,180,164,185,183,165,173,176,164,183,145,0,2180
261-Hickman County                                                                                  ,020-Hickman County Elementary School                                                                ,48,75,57,41,52,67,66,0,0,0,0,0,0,0,406
261-Hickman County                                                                                  ,050-Hickman County High School                                                                      ,0,0,0,0,0,0,0,63,59,60,68,41,51,0,342
TOTALS for Hickman County                                                                           ,                                                                                                    ,48,75,57,41,52,67,66,63,59,60,68,41,51,0,748
265-Hopkins County                                                                                  ,004-Hopkins County Schools Academy                                                                  ,0,0,0,0,0,0,0,0,0,0,0,2,12,0,14
265-Hopkins County                                                                                  ,005-Hopkins County Day Treatment                                                                    ,0,0,0,0,0,0,0,0,0,6,6,3,1,0,16
265-Hopkins County                                                                                  ,006-West Hopkins School                                                                             ,38,53,48,44,51,63,56,60,72,0,0,0,0,0,485
265-Hopkins County                                                                                  ,020-Jesse Stuart Elementary School                                                                  ,94,81,89,77,76,82,0,0,0,0,0,0,0,0,499
265-Hopkins County                                                                                  ,075-James Madison Middle School                                                                     ,0,0,0,0,0,0,169,189,166,0,0,0,0,0,524
265-Hopkins County                                                                                  ,090-Grapevine Elementary School                                                                     ,75,56,53,53,66,72,0,0,0,0,0,0,0,0,375
265-Hopkins County                                                                                  ,110-Hanson Elementary School                                                                        ,93,95,91,91,86,86,0,0,0,0,0,0,0,0,542
265-Hopkins County                                                                                  ,130-Hopkins County Central High School                                                              ,0,0,0,0,0,0,0,0,0,250,270,220,215,0,955
265-Hopkins County                                                                                  ,140-Browning Springs Middle School                                                                  ,0,0,0,0,0,0,127,140,147,0,0,0,0,0,414
265-Hopkins County                                                                                  ,145-Madisonville North Hopkins High School                                                          ,0,0,0,0,0,0,0,0,0,328,293,264,213,3,1101
265-Hopkins County                                                                                  ,185-South Hopkins Middle School                                                                     ,0,0,0,0,0,0,152,165,172,0,0,0,0,0,489
265-Hopkins County                                                                                  ,200-Pride Elementary School                                                                         ,83,70,87,55,63,58,0,0,0,0,0,0,0,0,416
265-Hopkins County                                                                                  ,250-West Broadway Elementary School                                                                 ,87,80,76,66,58,79,0,0,0,0,0,0,0,0,446
265-Hopkins County                                                                                  ,280-Southside Elementary School                                                                     ,93,65,59,74,60,83,0,0,0,0,0,0,0,0,434
265-Hopkins County                                                                                  ,330-Earlington Elementary School                                                                    ,58,58,48,53,44,63,0,0,0,0,0,0,0,0,324
TOTALS for Hopkins County                                                                           ,                                                                                                    ,621,558,551,513,504,586,504,554,557,584,569,489,441,3,7034
271-Jackson County                                                                                  ,020-Jackson County High School                                                                      ,0,0,0,0,0,0,0,0,0,170,154,167,144,0,635
271-Jackson County                                                                                  ,025-Jackson County Middle School                                                                    ,0,0,0,0,0,0,185,179,147,0,0,0,0,0,511
271-Jackson County                                                                                  ,180-McKee Elementary School                                                                         ,62,62,51,49,52,67,0,0,0,0,0,0,0,0,343
271-Jackson County                                                                                  ,280-Sand Gap Elementary School                                                                      ,48,44,47,52,32,56,0,0,0,0,0,0,0,0,279
271-Jackson County                                                                                  ,340-Tyner Elementary School                                                                         ,90,76,69,73,62,73,0,0,0,0,0,0,0,0,443
TOTALS for Jackson County                                                                           ,                                                                                                    ,200,182,167,174,146,196,185,179,147,170,154,167,144,0,2211
272-Jackson Independent                                                                             ,011-Jackson City School                                                                             ,31,42,41,40,29,30,32,25,33,31,30,25,21,0,410
TOTALS for Jackson Independent                                                                      ,                                                                                                    ,31,42,41,40,29,30,32,25,33,31,30,25,21,0,410
275-Jefferson County Public Schools                                                                 ,004-CAMP TAYLOR ELEMENTARY                                                                          ,77,71,76,86,66,76,0,0,0,0,0,0,0,0,452
275-Jefferson County Public Schools                                                                 ,005-CANE RUN ELEMENTARY                                                                             ,63,63,60,62,63,72,0,0,0,0,0,0,0,0,383
275-Jefferson County Public Schools                                                                 ,007-EASTERN HIGH                                                                                    ,0,0,0,0,0,0,0,0,0,573,532,551,515,0,2171
275-Jefferson County Public Schools                                                                 ,010-Fairdale Elementary School                                                                      ,102,105,97,76,105,97,0,0,0,0,0,0,0,0,582
275-Jefferson County Public Schools                                                                 ,011-FERN CREEK ELEMENTARY                                                                           ,132,125,139,124,135,145,0,0,0,0,0,0,0,0,800
275-Jefferson County Public Schools                                                                 ,012-FERN CREEK TRADITIONAL HIGH                                                                     ,0,0,0,0,0,0,0,0,0,407,378,339,306,3,1433
275-Jefferson County Public Schools                                                                 ,013-GREATHOUSE SHRYOCK TRADITIONAL                                                                  ,91,94,100,99,112,116,0,0,0,0,0,0,0,0,612
275-Jefferson County Public Schools                                                                 ,014-Greenwood Elementary School                                                                     ,74,79,91,91,102,116,0,0,0,0,0,0,0,0,553
275-Jefferson County Public Schools                                                                 ,016-TULLY ELEMENTARY                                                                                ,129,130,126,144,125,128,0,0,0,0,0,0,0,0,782
275-Jefferson County Public Schools                                                                 ,017-Kennedy Metro Middle School                                                                     ,0,0,0,0,0,2,5,26,58,0,0,0,0,0,91
275-Jefferson County Public Schools                                                                 ,018-Atherton High School                                                                            ,0,0,0,0,0,0,0,0,0,380,352,291,247,4,1274
275-Jefferson County Public Schools                                                                 ,019-The Brook-Dupont                                                                                ,1,2,2,7,7,4,5,7,3,0,0,0,0,0,38
275-Jefferson County Public Schools                                                                 ,020-The Brook-KMI                                                                                   ,0,0,0,0,0,0,1,4,13,27,28,17,9,0,99
275-Jefferson County Public Schools                                                                 ,022-MEDORA ELEMENTARY                                                                               ,74,60,57,72,75,83,0,0,0,0,0,0,0,0,421
275-Jefferson County Public Schools                                                                 ,024-MIDDLETOWN ELEMENTARY                                                                           ,106,100,101,102,104,101,0,0,0,0,0,0,0,0,614
275-Jefferson County Public Schools                                                                 ,025-BROOKLAWN                                                                                       ,0,0,3,8,5,8,10,14,14,11,9,6,2,0,90
275-Jefferson County Public Schools                                                                 ,027-Okolona Elementary School                                                                       ,50,51,51,52,53,57,0,0,0,0,0,0,0,0,314
275-Jefferson County Public Schools                                                                 ,028-BOYS HAVEN                                                                                      ,0,0,0,0,0,0,1,3,1,7,1,3,1,0,17
275-Jefferson County Public Schools                                                                 ,029-ST JOSEPH CHILDRENS HOME                                                                        ,0,0,0,1,1,2,3,4,0,0,0,0,0,0,11
275-Jefferson County Public Schools                                                                 ,030-Liberty High School                                                                             ,0,0,0,0,0,0,0,17,32,85,99,85,62,0,380
275-Jefferson County Public Schools                                                                 ,031-SOUTHERN HIGH SCHOOL                                                                            ,0,0,0,0,0,0,0,0,0,374,330,313,265,4,1286
275-Jefferson County Public Schools                                                                 ,033-VALLEY HIGH SCHOOL                                                                              ,0,0,0,0,0,0,0,0,0,326,289,201,189,15,1020
275-Jefferson County Public Schools                                                                 ,034-WALLER ENVIRONMENTAL                                                                            ,0,1,6,8,12,13,23,14,21,0,0,0,0,0,98
275-Jefferson County Public Schools                                                                 ,035-BELLEWOOD CHILDRENS HOME                                                                        ,0,0,0,0,0,0,0,0,5,8,9,6,8,0,36
275-Jefferson County Public Schools                                                                 ,038-BRECKINRIDGE/FRANKLIN ELEMENTARY                                                                ,74,59,66,45,49,66,0,0,0,0,0,0,0,0,359
275-Jefferson County Public Schools                                                                 ,040-BARRET TRADITIONAL MIDDLE                                                                       ,0,0,0,0,0,0,224,208,210,0,0,0,0,0,642
275-Jefferson County Public Schools                                                                 ,041-Newburg Middle School                                                                           ,0,0,0,0,0,0,392,347,326,0,0,0,0,0,1065
275-Jefferson County Public Schools                                                                 ,044-AUDUBON TRADITIONAL ELEM                                                                        ,96,98,96,103,114,116,0,0,0,0,0,0,0,0,623
275-Jefferson County Public Schools                                                                 ,045-BUTLER TRADITIONAL HIGH SCHOOL                                                                  ,0,0,0,0,0,0,0,0,0,462,417,417,371,12,1679
275-Jefferson County Public Schools                                                                 ,046-Chenoweth Elementary School                                                                     ,87,90,90,89,92,87,0,0,0,0,0,0,0,0,535
275-Jefferson County Public Schools                                                                 ,047-Louisville Male High School                                                                     ,0,0,0,0,0,0,0,0,0,444,440,395,408,2,1689
275-Jefferson County Public Schools                                                                 ,048-HAWTHORNE ELEMENTARY                                                                            ,82,73,79,77,59,62,0,0,0,0,0,0,0,0,432
275-Jefferson County Public Schools                                                                 ,049-FARNSLEY MIDDLE                                                                                 ,0,0,0,0,0,0,369,387,393,0,0,0,0,0,1149
275-Jefferson County Public Schools                                                                 ,050-SOUTH PARK TAPP                                                                                 ,0,0,0,0,0,0,0,0,2,12,29,53,49,0,145
275-Jefferson County Public Schools                                                                 ,051-Waggener High School                                                                            ,0,0,0,0,0,0,0,0,0,268,170,192,181,5,816
275-Jefferson County Public Schools                                                                 ,055-BATES ELEMENTARY                                                                                ,110,105,96,76,75,84,0,0,0,0,0,0,0,0,546
275-Jefferson County Public Schools                                                                 ,057-FAIRDALE HIGH SCHOOL MCA                                                                        ,0,0,0,0,0,0,0,0,0,309,277,259,194,1,1040
275-Jefferson County Public Schools                                                                 ,058-GILMORE LANE ELEMENTARY                                                                         ,56,47,49,45,45,43,0,0,0,0,0,0,0,0,285
275-Jefferson County Public Schools                                                                 ,059-KENWOOD ELEMENTARY                                                                              ,103,99,94,106,93,88,0,0,0,0,0,0,0,0,583
275-Jefferson County Public Schools                                                                 ,060-CORAL RIDGE ELEMENTARY                                                                          ,73,85,78,66,73,73,0,0,0,0,0,0,0,0,448
275-Jefferson County Public Schools                                                                 ,061-GOLDSMITH ELEMENTARY                                                                            ,111,102,103,106,110,109,0,0,0,0,0,0,0,0,641
275-Jefferson County Public Schools                                                                 ,063-SCHAFFNER ELEMENTARY                                                                            ,69,93,88,128,109,116,0,0,0,0,0,0,0,0,603
275-Jefferson County Public Schools                                                                 ,064-ST MATTHEWS ELEMENTARY                                                                          ,106,104,101,105,94,92,0,0,0,0,0,0,0,0,602
275-Jefferson County Public Schools                                                                 ,065-JEFFERSONTOWN HIGH SCHOOL                                                                       ,0,0,0,0,0,0,0,0,0,486,378,282,234,3,1383
275-Jefferson County Public Schools                                                                 ,066-WILKERSON ELEMENTARY                                                                            ,73,72,74,79,84,93,0,0,0,0,0,0,0,0,475
275-Jefferson County Public Schools                                                                 ,067-WILDER ELEMENTARY                                                                               ,98,95,97,106,91,84,0,0,0,0,0,0,0,0,571
275-Jefferson County Public Schools                                                                 ,069-WATSON LANE ELEMENTARY                                                                          ,66,61,65,77,74,84,0,0,0,0,0,0,0,0,427
275-Jefferson County Public Schools                                                                 ,071-STONESTREET ELEMENTARY                                                                          ,82,80,77,81,84,91,0,0,0,0,0,0,0,0,495
275-Jefferson County Public Schools                                                                 ,072-WATTERSON ELEMENTARY                                                                            ,109,96,101,91,99,88,0,0,0,0,0,0,0,0,584
275-Jefferson County Public Schools                                                                 ,073-SENECA HIGH                                                                                     ,0,0,0,0,0,0,0,0,0,426,387,332,287,3,1435
275-Jefferson County Public Schools                                                                 ,075-PLEASURE RIDGE PARK HIGH                                                                        ,0,0,0,0,0,0,0,0,0,553,480,479,377,6,1895
275-Jefferson County Public Schools                                                                 ,076-INDIAN TRAIL ELEMENTARY                                                                         ,86,76,77,76,72,88,0,0,0,0,0,0,0,0,475
275-Jefferson County Public Schools                                                                 ,077-WESTPORT MIDDLE SCHOOL                                                                          ,0,0,0,0,0,0,287,303,287,0,0,0,0,0,877
275-Jefferson County Public Schools                                                                 ,078-ZACHARY TAYLOR ELEMENTARY                                                                       ,77,76,81,89,87,90,0,0,0,0,0,0,0,0,500
275-Jefferson County Public Schools                                                                 ,079-Kerrick Elementary School                                                                       ,71,73,68,73,96,85,0,0,0,0,0,0,0,0,466
275-Jefferson County Public Schools                                                                 ,081-RANGELAND ELEMENTARY                                                                            ,110,101,90,74,77,62,0,0,0,0,0,0,0,0,514
275-Jefferson County Public Schools                                                                 ,082-DIXIE ELEMENTARY                                                                                ,69,75,56,69,64,69,0,0,0,0,0,0,0,0,402
275-Jefferson County Public Schools                                                                 ,083-COCHRANE ELEMENTARY                                                                             ,84,80,74,83,60,60,0,0,0,0,0,0,0,0,441
275-Jefferson County Public Schools                                                                 ,084-WESTERN HIGH SCHOOL                                                                             ,0,0,0,0,0,0,0,0,0,211,210,206,167,7,801
275-Jefferson County Public Schools                                                                 ,085-FROST MIDDLE                                                                                    ,0,0,0,0,0,0,137,157,137,0,0,0,0,0,431
275-Jefferson County Public Schools                                                                 ,086-SANDERS ELEMENTARY                                                                              ,80,74,74,90,89,84,0,0,0,0,0,0,0,0,491
275-Jefferson County Public Schools                                                                 ,087-SMYRNA ELEMENTARY                                                                               ,91,84,76,106,84,80,0,0,0,0,0,0,0,0,521
275-Jefferson County Public Schools                                                                 ,090-THOMAS JEFFERSON MIDDLE                                                                         ,0,0,0,0,0,0,335,310,353,0,0,0,0,0,998
275-Jefferson County Public Schools                                                                 ,091-BLUE LICK ELEMENTARY                                                                            ,74,76,72,72,97,89,0,0,0,0,0,0,0,0,480
275-Jefferson County Public Schools                                                                 ,092-CRUMS LANE ELEMENTARY                                                                           ,75,59,59,70,59,63,0,0,0,0,0,0,0,0,385
275-Jefferson County Public Schools                                                                 ,094-BOWEN ELEMENTARY                                                                                ,118,129,125,127,116,119,0,0,0,0,0,0,0,0,734
275-Jefferson County Public Schools                                                                 ,095-Hite Elementary School                                                                          ,81,86,80,91,92,91,0,0,0,0,0,0,0,0,521
275-Jefferson County Public Schools                                                                 ,096-Norton Elementary School                                                                        ,123,129,123,126,120,115,0,0,0,0,0,0,0,0,736
275-Jefferson County Public Schools                                                                 ,097-SHACKLETTE ELEMENTARY                                                                           ,70,71,80,76,72,95,0,0,0,0,0,0,0,0,464
275-Jefferson County Public Schools                                                                 ,099-MINORS LANE ELEMENTARY                                                                          ,45,39,41,47,52,48,0,0,0,0,0,0,0,0,272
275-Jefferson County Public Schools                                                                 ,100-DOSS HIGH                                                                                       ,0,0,0,0,0,0,0,0,0,279,255,217,200,6,957
275-Jefferson County Public Schools                                                                 ,102-CHANCEY ELEMENTARY SCHOOL                                                                       ,122,125,98,128,121,111,0,0,0,0,0,0,0,0,705
275-Jefferson County Public Schools                                                                 ,103-SLAUGHTER ELEMENTARY                                                                            ,81,71,83,81,75,70,0,0,0,0,0,0,0,0,461
275-Jefferson County Public Schools                                                                 ,104-TRUNNELL ELEMENTARY                                                                             ,111,98,106,97,112,108,0,0,0,0,0,0,0,0,632
275-Jefferson County Public Schools                                                                 ,105-BALLARD HIGH                                                                                    ,0,0,0,0,0,0,0,0,0,605,521,439,446,0,2011
275-Jefferson County Public Schools                                                                 ,106-JOHNSONTOWN ROAD ELEMENTARY                                                                     ,77,71,57,74,65,72,0,0,0,0,0,0,0,0,416
275-Jefferson County Public Schools                                                                 ,107-LUHR ELEMENTARY                                                                                 ,84,78,79,76,84,90,0,0,0,0,0,0,0,0,491
275-Jefferson County Public Schools                                                                 ,109-WHEELER ELEMENTARY                                                                              ,115,115,97,95,98,91,0,0,0,0,0,0,0,0,611
275-Jefferson County Public Schools                                                                 ,110-Western Day Treatment                                                                           ,0,3,3,2,2,3,0,0,0,0,0,0,0,0,13
275-Jefferson County Public Schools                                                                 ,115-GUTERMUTH ELEMENTARY                                                                            ,62,66,72,78,75,90,0,0,0,0,0,0,0,0,443
275-Jefferson County Public Schools                                                                 ,116-WELLINGTON ELEMENTARY                                                                           ,79,73,75,78,86,71,0,0,0,0,0,0,0,0,462
275-Jefferson County Public Schools                                                                 ,117-WILT ELEMENTARY                                                                                 ,73,77,71,72,70,65,0,0,0,0,0,0,0,0,428
275-Jefferson County Public Schools                                                                 ,119-Crosby Middle School                                                                            ,0,0,0,0,0,0,479,475,476,0,0,0,0,0,1430
275-Jefferson County Public Schools                                                                 ,121-HARTSTERN ELEMENTARY                                                                            ,70,72,74,71,66,79,0,0,0,0,0,0,0,0,432
275-Jefferson County Public Schools                                                                 ,124-U OF L PACT PROGRAM                                                                             ,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9
275-Jefferson County Public Schools                                                                 ,126-LAYNE ELEMENTARY                                                                                ,89,78,73,66,78,85,0,0,0,0,0,0,0,0,469
275-Jefferson County Public Schools                                                                 ,127-Auburndale Elementary School                                                                    ,105,105,100,100,102,90,0,0,0,0,0,0,0,0,602
275-Jefferson County Public Schools                                                                 ,128-PRICE ELEMENTARY                                                                                ,104,84,97,84,86,94,0,0,0,0,0,0,0,0,549
275-Jefferson County Public Schools                                                                 ,129-BRECKINRIDGE METROPOLITAN HIGH                                                                  ,0,0,0,0,0,0,0,0,0,33,49,48,21,0,151
275-Jefferson County Public Schools                                                                 ,131-Eisenhower Elementary School                                                                    ,98,104,75,88,85,109,0,0,0,0,0,0,0,0,559
275-Jefferson County Public Schools                                                                 ,133-Lassiter Middle School                                                                          ,0,0,0,0,0,0,276,236,262,0,0,0,0,0,774
275-Jefferson County Public Schools                                                                 ,134-KLONDIKE ELEMENTARY                                                                             ,141,127,127,123,106,106,0,0,0,0,0,0,0,0,730
275-Jefferson County Public Schools                                                                 ,138-LOUISVILLE DAY TREATMENT                                                                        ,0,0,0,0,0,0,0,0,2,7,14,6,7,0,36
275-Jefferson County Public Schools                                                                 ,144-STUART MIDDLE                                                                                   ,0,0,0,0,0,0,353,362,348,0,0,0,0,0,1063
275-Jefferson County Public Schools                                                                 ,145-LAUKHUF ELEMENTARY                                                                              ,54,68,77,72,79,75,0,0,0,0,0,0,0,0,425
275-Jefferson County Public Schools                                                                 ,146-Lowe Elementary School                                                                          ,109,106,102,111,109,93,0,0,0,0,0,0,0,0,630
275-Jefferson County Public Schools                                                                 ,147-MILL CREEK ELEMENTARY                                                                           ,77,75,77,83,88,82,0,0,0,0,0,0,0,0,482
275-Jefferson County Public Schools                                                                 ,149-BLAKE ELEMENTARY                                                                                ,66,65,63,59,58,56,0,0,0,0,0,0,0,0,367
275-Jefferson County Public Schools                                                                 ,150-Audubon Youth Development Center                                                                ,0,0,0,0,0,0,0,0,0,6,18,4,10,0,38
275-Jefferson County Public Schools                                                                 ,155-Moore Traditional School                                                                        ,0,0,0,0,0,0,324,298,270,249,196,201,151,6,1695
275-Jefferson County Public Schools                                                                 ,156-Dunn Elementary School                                                                          ,121,97,100,100,100,90,0,0,0,0,0,0,0,0,608
275-Jefferson County Public Schools                                                                 ,159-Myers Middle School                                                                             ,0,0,0,0,0,0,263,250,278,0,0,0,0,0,791
275-Jefferson County Public Schools                                                                 ,162-KAMMERER MIDDLE                                                                                 ,0,0,0,0,0,0,399,334,341,0,0,0,0,0,1074
275-Jefferson County Public Schools                                                                 ,163-Knight Middle School                                                                            ,0,0,0,0,0,0,160,146,155,0,0,0,0,0,461
275-Jefferson County Public Schools                                                                 ,164-Conway Middle School                                                                            ,0,0,0,0,0,0,302,279,319,0,0,0,0,0,900
275-Jefferson County Public Schools                                                                 ,165-Brown School                                                                                    ,48,48,48,48,56,49,84,78,56,68,66,38,39,0,726
275-Jefferson County Public Schools                                                                 ,166-JEFFERSONTOWN ELEMENTARY                                                                        ,138,133,130,123,118,136,0,0,0,0,0,0,0,0,778
275-Jefferson County Public Schools                                                                 ,167-Carrithers Middle School                                                                        ,0,0,0,0,0,0,184,166,188,0,0,0,0,0,538
275-Jefferson County Public Schools                                                                 ,174-JCPS eSchool                                                                                    ,0,0,0,0,0,0,0,0,0,34,162,244,529,0,969
275-Jefferson County Public Schools                                                                 ,179-Central High School                                                                             ,0,0,0,0,0,0,0,0,0,271,311,300,242,4,1128
275-Jefferson County Public Schools                                                                 ,182-WHEATLEY ELEMENTARY                                                                             ,61,60,51,58,63,61,0,0,0,0,0,0,0,0,354
275-Jefferson County Public Schools                                                                 ,183-BINET SCHOOL                                                                                    ,0,0,1,3,5,5,2,4,6,7,6,8,12,14,73
275-Jefferson County Public Schools                                                                 ,185-ATKINSON ACADEMY                                                                                ,52,48,60,60,58,58,0,0,0,0,0,0,0,0,336
275-Jefferson County Public Schools                                                                 ,186-ESL Newcomer Academy                                                                            ,0,0,0,0,0,0,43,36,57,114,67,0,0,0,317
275-Jefferson County Public Schools                                                                 ,193-MARYHURST                                                                                       ,0,0,0,0,0,0,0,4,4,14,11,17,5,0,55
275-Jefferson County Public Schools                                                                 ,200-DUPONT MANUAL HIGH                                                                              ,0,0,0,0,0,0,0,0,0,479,465,488,464,0,1896
275-Jefferson County Public Schools                                                                 ,201-The Phoenix School of Discovery                                                                 ,0,0,0,0,0,0,57,72,92,54,31,15,23,0,344
275-Jefferson County Public Schools                                                                 ,211-Stopher Elementary                                                                              ,128,133,134,138,127,120,0,0,0,0,0,0,0,0,780
275-Jefferson County Public Schools                                                                 ,212-FARMER ELEMENTARY                                                                               ,130,126,125,130,110,90,0,0,0,0,0,0,0,0,711
275-Jefferson County Public Schools                                                                 ,219-RAMSEY MIDDLE SCHOOL                                                                            ,0,0,0,0,0,0,318,244,284,0,0,0,0,0,846
275-Jefferson County Public Schools                                                                 ,225-BLOOM ELEMENTARY                                                                                ,88,90,90,91,87,94,0,0,0,0,0,0,0,0,540
275-Jefferson County Public Schools                                                                 ,240-ENGELHARD ELEMENTARY                                                                            ,85,64,60,82,68,66,0,0,0,0,0,0,0,0,425
275-Jefferson County Public Schools                                                                 ,243-BYCK ELEMENTARY                                                                                 ,80,101,79,93,89,96,0,0,0,0,0,0,0,0,538
275-Jefferson County Public Schools                                                                 ,250-FIELD ELEMENTARY                                                                                ,77,77,70,89,58,66,0,0,0,0,0,0,0,0,437
275-Jefferson County Public Schools                                                                 ,260-BRANDEIS ELEMENTARY                                                                             ,80,83,69,94,86,91,0,0,0,0,0,0,0,0,503
275-Jefferson County Public Schools                                                                 ,270-Foster Traditional Academy                                                                      ,96,86,95,93,118,118,0,0,0,0,0,0,0,0,606
275-Jefferson County Public Schools                                                                 ,290-FRAYSER ELEMENTARY                                                                              ,80,64,62,57,51,48,0,0,0,0,0,0,0,0,362
275-Jefferson County Public Schools                                                                 ,300-Hazelwood Elementary School                                                                     ,69,50,62,39,57,38,0,0,0,0,0,0,0,0,315
275-Jefferson County Public Schools                                                                 ,320-HIGHLAND  MIDDLE SCHOOL                                                                         ,0,0,0,0,0,0,450,396,374,0,0,0,0,0,1220
275-Jefferson County Public Schools                                                                 ,323-COCHRAN ELEMENTARY                                                                              ,53,46,52,90,58,61,0,0,0,0,0,0,0,0,360
275-Jefferson County Public Schools                                                                 ,325-JACOB ELEMENTARY                                                                                ,131,109,104,103,106,118,0,0,0,0,0,0,0,0,671
275-Jefferson County Public Schools                                                                 ,335-IROQUOIS HIGH                                                                                   ,0,0,0,0,0,0,0,0,0,427,350,262,195,7,1241
275-Jefferson County Public Schools                                                                 ,340-Meyzeek Middle School                                                                           ,0,0,0,0,0,0,405,352,378,0,0,0,0,0,1135
275-Jefferson County Public Schools                                                                 ,374-YOUNG ELEMENTARY                                                                                ,76,60,60,61,70,56,0,0,0,0,0,0,0,0,383
275-Jefferson County Public Schools                                                                 ,396-JEFFERSON COUNTY TRADITIONAL MIDDLE                                                             ,0,0,0,0,0,0,328,287,285,0,0,0,0,0,900
275-Jefferson County Public Schools                                                                 ,432-KING ELEMENTARY                                                                                 ,56,75,53,76,95,85,0,0,0,0,0,0,0,0,440
275-Jefferson County Public Schools                                                                 ,435-NOE MIDDLE                                                                                      ,0,0,0,0,0,0,453,434,439,0,0,0,0,0,1326
275-Jefferson County Public Schools                                                                 ,440-MCFERRAN PREPARATORY ACADEMY                                                                    ,138,121,122,136,117,116,0,0,0,0,0,0,0,0,750
275-Jefferson County Public Schools                                                                 ,452-ACKERLY/BINGHAM GUIDANCE  CTR ELEM                                                              ,1,1,0,1,3,0,0,0,0,0,0,0,0,0,6
275-Jefferson County Public Schools                                                                 ,456-ACKERLY/BINGHAM GUIDANCE CTR  HIGH                                                              ,0,0,0,0,0,0,2,0,1,5,3,2,2,0,15
275-Jefferson County Public Schools                                                                 ,458-MARY RYAN ACADEMY                                                                               ,0,0,0,0,0,0,0,0,0,6,10,9,6,0,31
275-Jefferson County Public Schools                                                                 ,463-LOUISVILLE METRO YOUTH CENTER                                                                   ,0,0,0,0,0,0,1,2,6,42,40,12,7,0,110
275-Jefferson County Public Schools                                                                 ,465-HEUSER HEARING AND LANGUAGE ACADEMY                                                             ,8,1,0,0,0,0,0,0,0,0,0,0,0,0,9
275-Jefferson County Public Schools                                                                 ,467-BUECHEL METROPOLITAN HIGH                                                                       ,0,0,0,0,0,0,0,0,0,88,72,40,21,0,221
275-Jefferson County Public Schools                                                                 ,470-JOHNSON TRADITIONAL MIDDLE                                                                      ,0,0,0,0,0,0,334,302,298,0,0,0,0,0,934
275-Jefferson County Public Schools                                                                 ,480-MAUPIN ELEMENTARY                                                                               ,75,80,78,78,85,68,0,0,0,0,0,0,0,0,464
275-Jefferson County Public Schools                                                                 ,500-PORTLAND ELEMENTARY                                                                             ,34,45,37,55,49,46,0,0,0,0,0,0,0,0,266
275-Jefferson County Public Schools                                                                 ,520-LINCOLN ELEMENTARY PERFORMING ARTS                                                              ,83,87,78,52,49,61,0,0,0,0,0,0,0,0,410
275-Jefferson County Public Schools                                                                 ,530-ROOSEVELT PERRY ELEMENTARY                                                                      ,64,69,70,53,55,52,0,0,0,0,0,0,0,0,363
275-Jefferson County Public Schools                                                                 ,560-RUTHERFORD ELEMENTARY                                                                           ,106,92,100,100,91,95,0,0,0,0,0,0,0,0,584
