,,,Kentucky Department of Education ,,,,,,,,,,,
,,,,For Year 2006-2007,,,,,,,,,,
,,,"Enrollment By District, School  and Grade",,,,,,,,,,,
39353,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Nicholas County,030   Nicholas County High School,0,0,0,0,0,0,0,123,105,79,77,0,384
Nicholas County,020   Nicholas County Elementary School,93,293,91,85,85,90,80,0,0,0,0,0,817
Nicholas County,,93,293,91,85,85,90,80,123,105,79,77,0,1201
,,,,,,,,,,,,,,
Ohio County,090   Fordsville Elementary School,35,122,39,36,43,0,0,0,0,0,0,8,283
Ohio County,200   Western Elementary School,44,123,31,36,40,0,0,0,0,0,0,0,274
Ohio County,155   Ohio County High School,0,0,0,0,0,0,0,351,324,261,259,26,1221
Ohio County,140   Horse Branch Elementary School,35,80,21,26,27,0,0,0,0,0,0,0,189
Ohio County,190   Wayland Alexander Elementary School,88,290,75,91,105,0,0,0,0,0,0,16,665
Ohio County,110   Ohio County Middle School,0,0,0,0,0,335,307,0,0,0,0,10,652
Ohio County,170   Southern Elementary School,51,103,22,50,26,0,0,0,0,0,0,0,252
Ohio County,010   Beaver Dam Elementary School,82,215,79,56,53,0,0,0,0,0,0,0,485
Ohio County,,335,933,267,295,294,335,307,351,324,261,259,60,4021
,,,,,,,,,,,,,,
Oldham County,025   Goshen at Hillcrest Elementary School,113,390,118,123,0,0,0,0,0,0,0,0,744
Oldham County,070   Oldham County Middle School,0,0,0,0,237,269,247,0,0,0,0,1,754
Oldham County,020   Crestwood Elementary School,94,271,101,89,0,0,0,0,0,0,0,4,559
Oldham County,012   North Oldham High School,0,0,0,0,0,0,0,229,204,200,187,5,825
Oldham County,014   Harmony Elementary School,83,239,105,82,0,0,0,0,0,0,0,0,509
Oldham County,050   Liberty Elementary School,63,203,77,72,0,0,0,0,0,0,0,0,415
Oldham County,015   East Oldham Middle School,0,0,0,0,161,179,186,0,0,0,0,0,526
Oldham County,350   North Oldham Middle School,0,0,0,0,250,270,248,0,0,0,0,5,773
Oldham County,060   Oldham County High School,0,0,0,0,0,0,0,366,362,315,302,19,1364
Oldham County,080   Buckner Alternative High School,0,0,0,0,0,2,5,12,14,20,15,0,68
Oldham County,013   Kenwood Station Elementary School,126,325,110,108,0,0,0,0,0,0,0,4,673
Oldham County,095   South Oldham High School,0,0,0,0,0,0,0,318,271,257,235,2,1083
Oldham County,007   Buckner Elementary School,103,351,114,122,0,0,0,0,0,0,0,0,690
Oldham County,030   LaGrange Elementary School,141,409,108,115,0,0,0,0,0,0,0,0,773
Oldham County,010   Centerfield Elementary School,93,276,94,104,0,0,0,0,0,0,0,4,571
Oldham County,090   South Oldham Middle School,0,0,0,0,235,214,247,0,0,0,0,5,701
Oldham County,005   Camden Station Elementary School,102,255,89,84,0,0,0,0,0,0,0,8,538
Oldham County,,918,2719,916,899,883,934,933,925,851,792,739,57,11566
,,,,,,,,,,,,,,
Owen County,078   Bowling Middle School,0,0,0,0,166,152,156,0,0,0,0,0,474
Owen County,075   Owen County Elementary School,0,170,117,133,0,0,0,0,0,0,0,0,420
Owen County,080   Owen County High School,0,0,0,0,0,0,0,168,191,139,116,0,614
Owen County,020   Owen County Primary Elementary School,158,300,0,0,0,0,0,0,0,0,0,0,458
Owen County,,158,470,117,133,166,152,156,168,191,139,116,0,1966
,,,,,,,,,,,,,,
Owensboro Independent,030   Estes Elementary School,77,232,63,0,0,0,0,0,0,0,0,0,372
Owensboro Independent,140   Sutton Elementary School,68,193,56,0,0,0,0,0,0,0,0,4,321
Owensboro Independent,110   Owensboro High School,0,0,0,0,0,0,0,305,266,282,244,13,1110
Owensboro Independent,015   Seven Hills Alternative School,0,0,0,0,1,3,7,23,27,14,17,0,92
Owensboro Independent,060   Foust Elementary School,69,215,56,37,43,0,0,0,0,0,0,0,420
Owensboro Independent,175   Owensboro 5-6 Elementary Center,0,0,0,270,257,0,0,0,0,0,0,0,527
Owensboro Independent,010   Cravens Elementary School,50,177,63,0,0,0,0,0,0,0,0,0,290
Owensboro Independent,100   Newton Parrish Elementary School,97,282,61,0,0,0,0,0,0,0,0,0,440
Owensboro Independent,125   Owensboro Middle School,0,0,0,0,0,294,268,0,0,0,0,9,571
Owensboro Independent,,361,1099,299,307,301,297,275,328,293,296,261,26,4143
,,,,,,,,,,,,,,
Owsley County,020   Owsley County Elementary School,58,196,52,57,75,0,0,0,0,0,0,6,444
Owsley County,080   Owsley County High School,0,0,0,0,0,76,59,67,54,72,47,0,375
Owsley County,,58,196,52,57,75,76,59,67,54,72,47,6,819
,,,,,,,,,,,,,,
Paducah Independent,035   Cooper Whiteside Elementary School,49,138,26,26,0,0,0,0,0,0,0,0,239
Paducah Independent,010   Paducah Middle School,0,0,0,0,229,255,206,0,0,0,0,0,690
Paducah Independent,080   McNabb Elementary School,50,204,58,69,0,0,0,0,0,0,0,0,381
Paducah Independent,170   Paducah Tilghman High School,0,0,0,0,0,0,0,266,234,174,152,18,844
Paducah Independent,150   Morgan Elementary School,58,166,34,44,0,0,0,0,0,0,0,9,311
Paducah Independent,020   Clark Elementary School,86,304,100,88,0,0,0,0,0,0,0,0,578
Paducah Independent,,243,812,218,227,229,255,206,266,234,174,152,27,3043
,,,,,,,,,,,,,,
Paintsville Independent,011   Carl D Perkins Job Corp Academy Alt Sch,0,0,0,0,0,0,0,0,8,31,67,0,106
Paintsville Independent,020   Paintsville High School,0,0,0,0,0,60,63,60,61,52,58,0,354
Paintsville Independent,010   Paintsville Elementary School,51,197,52,57,58,0,0,0,0,0,0,0,415
Paintsville Independent,,51,197,52,57,58,60,63,60,69,83,125,0,875
,,,,,,,,,,,,,,
Paris Independent,010   Paris Elementary School,65,187,59,0,0,0,0,0,0,0,0,0,311
Paris Independent,020   Paris High School,0,0,0,0,0,0,0,61,48,50,56,0,215
Paris Independent,030   Paris Middle School,0,0,0,59,64,46,62,0,0,0,0,0,231
Paris Independent,,65,187,59,59,64,46,62,61,48,50,56,0,757
,,,,,,,,,,,,,,
Pendleton County,070   Pendleton County High School,0,0,0,0,0,0,0,267,250,218,203,0,938
Pendleton County,061   Phillip A Sharp Middle School,0,0,0,0,222,247,244,0,0,0,0,0,713
Pendleton County,060   Northern Elementary School,103,299,73,107,0,0,0,0,0,0,0,5,587
Pendleton County,080   Southern Elementary School,118,317,105,93,0,0,0,0,0,0,0,0,633
Pendleton County,,221,616,178,200,222,247,244,267,250,218,203,5,2871
,,,,,,,,,,,,,,
Perry County,120   Buckhorn Elementary School,18,55,24,20,24,30,28,0,0,0,0,17,216
Perry County,150   Chavies Elementary School,42,86,38,26,36,44,30,0,0,0,0,1,303
Perry County,635   Robert W Combs Elementary School,41,138,39,53,42,49,48,0,0,0,0,0,410
Perry County,515   Lost Creek Elementary School,10,33,10,13,13,11,12,0,0,0,0,0,102
Perry County,130   Buckhorn High School,0,0,0,0,0,0,0,54,49,53,36,32,224
Perry County,640   Robinson Elementary School,28,79,24,33,26,41,37,0,0,0,0,0,268
Perry County,890   Viper Elementary School,33,89,24,23,34,36,47,0,0,0,0,0,286
Perry County,480   Leatherwood Elementary School,21,65,25,26,27,17,22,0,0,0,0,0,203
Perry County,065   Big Creek Elementary School,20,53,17,16,24,22,15,0,0,0,0,0,167
Perry County,250   Perry County Central High School,0,0,0,0,0,0,0,328,258,265,236,7,1094
Perry County,750   A B Combs Elementary School,40,123,46,45,57,96,88,0,0,0,0,0,495
Perry County,235   Dennis C Wooton Elementary School,63,190,56,41,47,0,0,0,0,0,0,8,405
Perry County,895   Willard Elementary School,28,115,40,28,27,30,24,0,0,0,0,0,292
Perry County,,344,1026,343,324,357,376,351,382,307,318,272,65,4465
,,,,,,,,,,,,,,
Pike County,952   Phelps Elementary School,44,132,42,54,56,0,0,0,0,0,0,0,328
Pike County,300   Elkhorn City Elementary School,60,147,60,63,68,65,79,0,0,0,0,8,550
Pike County,057   Feds Creek Elementary School,29,86,31,31,37,39,46,0,0,0,0,0,299
Pike County,160   Blackberry Elementary School,24,66,17,21,0,0,0,0,0,0,0,0,128
Pike County,200   Shelby Valley Day Treatment Ctr Alt Sch,0,0,0,0,0,0,6,9,9,5,1,0,30
Pike County,650   Kimper Elementary School,28,70,18,21,21,18,18,0,0,0,0,0,194
Pike County,051   Southside Elementary School,91,287,99,97,0,0,0,0,0,0,0,0,574
Pike County,054   East Ridge High School,0,0,0,0,0,0,0,239,188,182,155,0,764
Pike County,950   Mullins Elementary School,50,149,56,56,71,56,53,0,0,0,0,1,492
Pike County,407   Majestic Knox Creek Elementary School,24,66,36,23,24,0,0,0,0,0,0,0,173
Pike County,250   Dorton Elementary School,27,102,37,33,34,49,31,0,0,0,0,0,313
Pike County,976   Virgie Middle School,0,0,0,0,95,105,115,0,0,0,0,0,315
Pike County,400   George F Johnson Elementary School,54,129,61,75,0,0,0,0,0,0,0,0,319
Pike County,958   Robinson Creek Elementary School,39,127,32,30,0,0,0,0,0,0,0,0,228
Pike County,995   Runyon Elementary School,36,81,34,30,0,0,0,0,0,0,0,0,181
Pike County,058   Belfry Middle School,0,0,0,0,192,195,198,0,0,0,0,0,585
Pike County,620   Johns Creek Elementary School,82,281,96,88,94,103,85,0,0,0,0,3,832
Pike County,090   Belfry High School,0,0,0,0,0,0,0,184,205,163,154,10,716
Pike County,190   Pike Central High School,0,0,0,0,0,0,0,203,204,181,145,1,734
Pike County,450   Phelps Day Treatment Center Alt Sch,0,0,0,0,0,1,4,9,9,5,4,0,32
Pike County,954   Phelps High School,0,0,0,0,0,66,61,101,78,73,59,8,446
Pike County,055   Millard Middle School,0,0,121,94,109,102,118,0,0,0,0,0,544
Pike County,880   Millard Elementary School,121,313,0,0,0,0,0,0,0,0,0,0,434
Pike County,130   Bevins Elementary School,39,99,35,41,0,0,0,0,0,0,0,0,214
Pike County,980   Shelby Valley High School,0,0,0,0,0,0,0,184,155,132,131,12,614
Pike County,,748,2135,775,757,801,799,814,929,848,741,649,43,10039
,,,,,,,,,,,,,,
Pikeville Independent,020   Pikeville Elementary School,109,321,92,99,72,0,0,0,0,0,0,0,693
Pikeville Independent,030   Pikeville High School,0,0,0,0,0,109,108,112,101,104,71,0,605
Pikeville Independent,,109,321,92,99,72,109,108,112,101,104,71,0,1298
,,,,,,,,,,,,,,
Pineville Independent,020   Pineville High School,0,0,0,0,0,46,45,60,47,42,35,0,275
Pineville Independent,010   Pineville Elementary School,38,126,32,54,41,0,0,0,0,0,0,0,291
Pineville Independent,,38,126,32,54,41,46,45,60,47,42,35,0,566
,,,,,,,,,,,,,,
Powell County,010   Bowen Elementary School,49,139,52,59,0,0,0,0,0,0,0,8,307
Powell County,040   Powell County High School,0,0,0,0,0,0,0,201,194,187,163,16,761
Powell County,060   Stanton Elementary School,72,189,49,72,0,0,0,0,0,0,0,0,382
Powell County,015   Powell County Middle School,0,0,0,0,195,192,209,0,0,0,0,9,605
Powell County,020   Clay City Elementary School,95,269,88,87,0,0,0,0,0,0,0,0,539
Powell County,,216,597,189,218,195,192,209,201,194,187,163,33,2594
,,,,,,,,,,,,,,
Providence Independent,011   Providence Independent School,30,92,29,25,29,25,18,20,19,27,21,0,335
Providence Independent,,30,92,29,25,29,25,18,20,19,27,21,0,335
,,,,,,,,,,,,,,
Pulaski County,390   Southern Middle School,0,0,0,0,335,287,304,0,0,0,0,0,926
Pulaski County,300   Pulaski Central Alternative School,0,0,0,0,0,0,7,37,39,36,27,0,146
Pulaski County,385   Pulaski Elementary School,109,401,122,96,0,0,0,0,0,0,0,1,729
Pulaski County,070   Burnside Elementary School,87,222,74,84,0,0,0,0,0,0,0,0,467
Pulaski County,380   Pulaski County High School,0,0,0,0,0,0,0,328,293,254,201,21,1097
Pulaski County,180   Eubank Elementary School,67,148,54,60,0,0,0,0,0,0,0,0,329
Pulaski County,560   Woodstock Elementary School,21,84,38,20,0,0,0,0,0,0,0,0,163
Pulaski County,280   Nancy Elementary School,54,174,63,66,0,0,0,0,0,0,0,0,357
Pulaski County,071   Pulaski County Day Treatment Ctr Alt Sch,0,0,0,0,0,2,7,31,22,11,8,0,81
Pulaski County,420   Oak Hill Elementary School,99,247,97,95,0,0,0,0,0,0,0,0,538
Pulaski County,395   Northern Middle School,0,0,0,0,248,291,300,0,0,0,0,0,839
Pulaski County,440   Shopville Elementary School,54,205,62,45,0,0,0,0,0,0,0,0,366
Pulaski County,400   Southwestern High School,0,0,0,0,0,0,0,323,352,310,237,30,1252
Pulaski County,570   Southern Elementary School,115,339,105,101,0,0,0,0,0,0,0,0,660
Pulaski County,,606,1820,615,567,583,580,618,719,706,611,473,52,7950
,,,,,,,,,,,,,,
Raceland Independent,030   Worthington Elementary School,0,0,92,68,67,0,0,0,0,0,0,0,227
Raceland Independent,010   Campbell Elementary School,85,229,0,0,0,0,0,0,0,0,0,0,314
Raceland Independent,011   Boyd Regional Juvenile Detention Center,0,0,0,0,0,1,3,9,21,16,11,0,61
Raceland Independent,020   Raceland-Worthington High School,0,0,0,0,0,73,75,86,92,73,78,0,477
Raceland Independent,160   Ashland Day Treatment Center,0,0,0,0,0,0,0,3,8,6,0,0,17
Raceland Independent,,85,229,92,68,67,74,78,98,121,95,89,0,1096
,,,,,,,,,,,,,,
Robertson County,020   Deming High School,0,0,0,0,0,37,36,38,35,27,24,0,197
Robertson County,010   Deming Elementary School,27,80,30,25,24,0,0,0,0,0,0,0,186
Robertson County,,27,80,30,25,24,37,36,38,35,27,24,0,383
,,,,,,,,,,,,,,
Rockcastle County,100   Rockcastle County Middle School,0,0,0,0,248,214,243,0,0,0,0,0,705
Rockcastle County,020   Brodhead Elementary School,70,194,72,60,0,0,0,0,0,0,0,0,396
Rockcastle County,320   Roundstone Elementary School,48,153,52,49,0,0,0,0,0,0,0,0,302
Rockcastle County,170   Mount Vernon Elementary School,106,333,90,107,0,0,0,0,0,0,0,0,636
Rockcastle County,310   Rockcastle County High School,0,0,0,0,0,0,0,277,264,231,197,0,969
Rockcastle County,022   Rockcastle Academy for Academic Achievement,0,0,0,0,1,0,1,4,3,2,6,0,17
Rockcastle County,,224,680,214,216,249,214,244,281,267,233,203,0,3025
,,,,,,,,,,,,,,
Rowan County,040   Clearfield Elementary School,62,158,51,50,0,0,0,0,0,0,0,0,321
Rowan County,130   Morehead Youth Development Ctr Alt Sch,0,0,0,0,1,0,1,7,5,1,1,0,16
Rowan County,180   Rowan County Senior High School,0,0,0,0,0,0,0,328,273,226,197,0,1024
Rowan County,200   Tilden Hogge Elementary School,30,103,31,30,0,0,0,0,0,0,0,0,194
Rowan County,210   Rowan County Middle School,0,0,0,0,222,204,237,0,0,0,0,0,663
Rowan County,043   McBrayer Elementary School,92,242,91,76,0,0,0,0,0,0,0,0,501
Rowan County,250   Rodburn Elementary School,76,247,75,83,0,0,0,0,0,0,0,0,481
Rowan County,,260,750,248,239,223,204,238,335,278,227,198,0,3200
,,,,,,,,,,,,,,
Russell County,230   Russell Springs Elementary School,117,270,94,96,84,0,0,0,0,0,0,0,661
Russell County,140   Jamestown Elementary School,85,187,63,60,57,0,0,0,0,0,0,0,452
Russell County,240   Russell County High School,0,0,0,0,0,0,0,263,232,214,198,12,919
Russell County,260   Russell County Middle School,0,0,0,0,0,211,206,0,0,0,0,4,421
Russell County,250   Salem Elementary School,54,154,50,40,60,0,0,0,0,0,0,0,358
Russell County,290   Union Chapel Elementary School,39,76,36,22,25,0,0,0,0,0,0,0,198
Russell County,,295,687,243,218,226,211,206,263,232,214,198,16,3009
,,,,,,,,,,,,,,
Russell Independent,011   Russell Primary School,172,511,0,0,0,0,0,0,0,0,0,0,683
Russell Independent,060   Russell Middle School,0,0,0,0,184,152,173,0,0,0,0,0,509
Russell Independent,050   Russell High School,0,0,0,0,0,0,0,158,185,190,154,0,687
Russell Independent,030   Russell-McDowell Intermediate,0,0,164,187,0,0,0,0,0,0,0,0,351
Russell Independent,,172,511,164,187,184,152,173,158,185,190,154,0,2230
,,,,,,,,,,,,,,
Russellville Independent,030   Russellville High School,0,0,0,0,0,0,0,93,81,92,79,8,353
Russellville Independent,015   Russellville Virtual Learning Academy,0,0,0,0,0,0,0,0,0,0,2,0,2
Russellville Independent,025   R E Stevenson Elementary School,87,291,86,79,0,0,0,0,0,0,0,0,543
Russellville Independent,050   Russellville Middle School,0,0,0,0,70,60,76,0,0,0,0,0,206
Russellville Independent,,87,291,86,79,70,60,76,93,81,92,81,8,1104
,,,,,,,,,,,,,,
Science Hill Independent,010   Science Hill Elementary School,62,159,44,49,58,41,53,0,0,0,0,0,466
Science Hill Independent,,62,159,44,49,58,41,53,0,0,0,0,0,466
,,,,,,,,,,,,,,
Scott County,035   Northern Elementary School,66,171,51,60,0,0,0,0,0,0,0,0,348
Scott County,060   Scott County Middle School,0,0,0,0,228,264,306,0,0,0,0,0,798
Scott County,050   Stamping Ground Elementary School,48,176,58,77,0,0,0,0,0,0,0,0,359
Scott County,018   Georgetown Middle School,0,0,0,0,129,141,131,0,0,0,0,0,401
Scott County,012   Anne Mason Elementary School,100,365,93,105,0,0,0,0,0,0,0,12,675
Scott County,040   Scott County High School,0,0,0,0,0,0,0,0,504,496,411,8,1419
Scott County,070   Southern Elementary School,107,291,88,97,0,0,0,0,0,0,0,11,594
Scott County,013   Royal Spring Middle School,0,0,0,0,206,170,181,0,0,0,0,5,562
Scott County,015   Garth Elementary School,103,277,80,70,0,0,0,0,0,0,0,0,530
Scott County,010   Eastern Elementary School,70,281,75,107,0,0,0,0,0,0,0,0,533
Scott County,045   Scott County Ninth Grade School,0,0,0,0,0,0,0,612,0,0,0,7,619
Scott County,080   Western Elementary School,96,309,96,100,0,0,0,0,0,0,0,11,612
Scott County,,590,1870,541,616,563,575,618,612,504,496,411,54,7450
,,,,,,,,,,,,,,
Shelby County,015   Southside Elementary School,60,138,33,38,0,0,0,0,0,0,0,0,269
Shelby County,120   Clear Creek Elementary,119,274,97,101,0,0,0,0,0,0,0,0,591
Shelby County,130   Wright Elementary School,93,273,83,92,0,0,0,0,0,0,0,0,541
Shelby County,080   Shelby County West Middle School,0,0,0,0,275,247,261,0,0,0,0,0,783
Shelby County,090   Shelby County High School,0,0,0,0,0,0,0,532,450,415,364,0,1761
Shelby County,014   Painted Stone Elementary,88,267,70,88,0,0,0,0,0,0,0,0,513
Shelby County,065   Heritage Elementary School,93,278,95,86,0,0,0,0,0,0,0,0,552
Shelby County,170   Shelby Co Education Center - Cropper,0,0,0,0,0,9,9,11,18,10,7,0,64
Shelby County,110   Shelby County East Middle School,0,0,0,0,215,230,214,0,0,0,0,0,659
Shelby County,100   Simpsonville Elementary School,114,316,86,86,0,0,0,0,0,0,0,0,602
Shelby County,,567,1546,464,491,490,486,484,543,468,425,371,0,6335
,,,,,,,,,,,,,,
Silver Grove Independent,012   Silver Grove School,20,73,27,22,30,21,32,21,28,21,15,0,310
Silver Grove Independent,,20,73,27,22,30,21,32,21,28,21,15,0,310
,,,,,,,,,,,,,,
Simpson County,100   Simpson Elementary School,0,732,0,0,0,0,0,0,0,0,0,0,732
Simpson County,030   Franklin-Simpson Middle School,0,0,0,0,231,258,251,0,0,0,0,0,740
Simpson County,020   Franklin Elementary School,233,0,0,0,0,0,0,0,0,0,0,0,233
Simpson County,007   Learning Opportunities Center Alt Sch,0,0,0,0,0,0,0,9,11,8,7,0,35
Simpson County,040   Franklin-Simpson High School,0,0,0,0,0,0,0,276,235,217,207,4,939
Simpson County,045   Lincoln Elementary School,0,0,242,229,0,0,0,0,0,0,0,0,471
Simpson County,,233,732,242,229,231,258,251,285,246,225,214,4,3150
,,,,,,,,,,,,,,
Somerset Independent,050   Hopkins Elementary School,126,324,110,0,0,0,0,0,0,0,0,0,560
Somerset Independent,090   Meece Middle School,0,0,0,123,98,124,106,0,0,0,0,0,451
Somerset Independent,070   Somerset High School,0,0,0,0,0,0,0,144,123,123,110,5,505
Somerset Independent,,126,324,110,123,98,124,106,144,123,123,110,5,1516
,,,,,,,,,,,,,,
Southgate Independent,010   Southgate Elementary School,20,44,14,20,17,17,17,0,0,0,0,0,149
Southgate Independent,,20,44,14,20,17,17,17,0,0,0,0,0,149
,,,,,,,,,,,,,,
Spencer County,050   Spencer County High School,0,0,0,0,0,0,0,245,212,162,168,7,794
Spencer County,042   Hillview Academy,0,1,2,0,1,0,2,2,3,2,4,0,17
Spencer County,044   Taylorsville Elementary School,87,222,65,57,0,0,0,0,0,0,0,0,431
Spencer County,041   Spencer County Middle School,0,0,0,0,237,216,218,0,0,0,0,0,671
Spencer County,040   Spencer County Elementary School,149,372,120,117,0,0,0,0,0,0,0,0,758
Spencer County,,236,595,187,174,238,216,220,247,215,164,172,7,2671
,,,,,,,,,,,,,,
Taylor County,020   Taylor County Elementary School,172,573,204,195,0,0,0,0,0,0,0,0,1144
Taylor County,040   Taylor County Middle School,0,0,0,0,243,215,197,0,0,0,0,0,655
Taylor County,030   Taylor County High School,0,0,0,0,0,0,0,241,225,218,171,0,855
Taylor County,,172,573,204,195,243,215,197,241,225,218,171,0,2654
,,,,,,,,,,,,,,
Todd County,080   Todd County Middle School,0,0,0,0,171,148,157,0,0,0,0,0,476
Todd County,017   Todd County Horizons High School,0,0,0,0,0,0,0,1,8,6,5,0,20
Todd County,015   South Todd Elementary School,108,256,83,80,0,0,0,0,0,0,0,0,527
Todd County,005   North Todd Elementary School,75,255,78,65,0,0,0,0,0,0,0,0,473
Todd County,095   Todd County Central High School,0,0,0,0,0,0,0,173,168,153,132,0,626
Todd County,,183,511,161,145,171,148,157,174,176,159,137,0,2122
,,,,,,,,,,,,,,
Trigg County,050   Trigg County Middle School,0,0,0,0,161,187,181,0,0,0,0,0,529
Trigg County,070   Trigg County High School,0,0,0,0,0,0,0,196,210,158,123,0,687
Trigg County,014   Trigg County Intermediate School,0,157,158,156,0,0,0,0,0,0,0,0,471
Trigg County,013   Trigg County Primary School,158,307,0,0,0,0,0,0,0,0,0,0,465
Trigg County,,158,464,158,156,161,187,181,196,210,158,123,0,2152
,,,,,,,,,,,,,,
Trimble County,010   Bedford Elementary School,80,226,73,70,0,0,0,0,0,0,0,0,449
Trimble County,015   Trimble County Middle School,0,0,0,0,139,136,131,0,0,0,0,0,406
Trimble County,020   Milton Elementary School,48,147,73,48,0,0,0,0,0,0,0,0,316
Trimble County,030   Trimble County High School,0,0,0,0,0,0,0,149,117,126,124,0,516
Trimble County,,128,373,146,118,139,136,131,149,117,126,124,0,1687
,,,,,,,,,,,,,,
Union County,023   Clements Victory Technical HS #2,0,0,0,0,0,0,0,0,0,0,85,0,85
Union County,021   RIDE Center Alternative School,0,0,0,0,0,0,2,4,12,2,2,0,22
Union County,050   Sturgis Elementary School,78,194,64,70,0,0,0,0,0,0,0,0,406
Union County,055   Union County Middle School,0,0,0,0,186,142,187,0,0,0,0,0,515
Union County,065   Union County High School,0,0,0,0,0,0,1,201,202,178,163,0,745
Union County,020   Morganfield Elementary School,85,239,69,72,0,0,0,0,0,0,0,0,465
Union County,022   Earle C Clements Victory Tech HS,0,0,0,0,0,0,0,0,0,0,98,0,98
Union County,070   Uniontown Elementary School,43,101,38,35,0,0,0,0,0,0,0,0,217
Union County,,206,534,171,177,186,142,190,205,214,180,348,0,2553
,,,,,,,,,,,,,,
Walton-Verona Independent,020   Walton-Verona High School,0,0,0,0,0,103,114,105,101,90,85,0,598
Walton-Verona Independent,010   Walton-Verona Elementary School,94,335,99,96,101,0,0,0,0,0,0,0,725
Walton-Verona Independent,,94,335,99,96,101,103,114,105,101,90,85,0,1323
,,,,,,,,,,,,,,
Warren County,200   Warren County Elementary School,96,256,92,64,80,0,0,0,0,0,0,0,588
Warren County,230   Greenwood High School,0,0,0,0,0,0,0,465,406,391,302,5,1569
Warren County,070   Cumberland Trace Elementary School,78,239,63,82,85,0,0,0,0,0,0,0,547
Warren County,300   Rivendell Psychiatric Alternative Center,0,3,1,0,3,2,11,0,0,0,0,0,20
Warren County,305   Rivendell Psychiatric Alt High School,0,0,0,0,0,0,0,19,10,19,8,0,56
Warren County,110   North Warren Elementary School,48,188,60,61,61,0,0,0,0,0,0,0,418
Warren County,016   Lighthouse Academy Alternative School,0,0,0,0,0,0,0,0,2,6,8,0,16
Warren County,010   Alvaton Elementary School,70,204,69,72,82,0,0,0,0,0,0,0,497
Warren County,080   Lost River Elementary School,119,335,112,113,109,0,0,0,0,0,0,0,788
Warren County,455   Day Treatment Ctr Alternative High Sch,0,0,0,0,0,0,2,5,10,7,2,0,26
Warren County,130   Oakland Elementary School,44,127,32,26,38,0,0,0,0,0,0,0,267
Warren County,220   Warren East High School,0,0,0,0,0,0,0,280,221,207,198,0,906
Warren County,140   Rich Pond Elementary School,117,357,118,117,111,0,0,0,0,0,0,0,820
Warren County,011   Bellewood Alternative School,0,0,0,0,0,0,2,2,2,4,0,0,10
Warren County,205   Warren East Middle School,0,0,0,0,0,263,248,0,0,0,0,0,511
Warren County,012   Middle School Alternative Learning Ctr,0,0,0,1,2,5,1,0,0,0,0,0,9
Warren County,175   Henry F Moss Middle School,0,0,0,0,0,286,263,0,0,0,0,0,549
Warren County,170   Rockfield Elementary School,73,265,83,68,83,0,0,0,0,0,0,0,572
Warren County,100   William Natcher Elementary School,92,274,83,83,81,0,0,0,0,0,0,0,613
Warren County,015   Briarwood Elementary School,96,315,94,89,90,0,0,0,0,0,0,0,684
Warren County,150   Richardsville Elementary School,65,184,71,64,56,0,0,0,0,0,0,0,440
Warren County,210   Warren Central High School,0,0,0,0,0,0,0,318,308,292,274,0,1192
Warren County,040   Bristow Elementary School,94,250,84,72,77,0,0,0,0,0,0,0,577
Warren County,075   Drakes Creek Middle School,0,0,0,0,0,417,410,0,0,0,0,0,827
Warren County,,992,2997,962,912,958,973,937,1089,959,926,792,5,12502
,,,,,,,,,,,,,,
Washington County,031   North Washington Elementary School,57,155,53,45,53,57,50,0,0,0,0,0,470
Washington County,074   Washington County High School,0,0,0,0,0,0,0,203,168,164,126,10,671
Washington County,"033   Care Academy, Inc.",0,0,0,0,0,0,1,7,12,9,6,0,35
Washington County,080   Washington County Elementary School,77,176,59,56,0,0,0,0,0,0,0,0,368
Washington County,030   Fredericktown Elementary School,8,20,15,7,10,2,14,0,0,0,0,0,76
Washington County,034   Washington County Middle School,0,0,0,0,80,66,67,0,0,0,0,0,213
Washington County,,142,351,127,108,143,125,132,210,180,173,132,10,1833
,,,,,,,,,,,,,,
Wayne County,440   Turner Elementary School,0,0,0,175,193,0,0,0,0,0,0,1,369
Wayne County,170   Lake Cumberland Youth Development Center,0,0,0,0,0,0,0,18,9,7,3,0,37
Wayne County,435   A J Lloyd Middle School,0,0,0,0,0,179,210,0,0,0,0,0,389
Wayne County,200   Wayne County High School,0,0,0,0,0,0,0,204,215,168,148,12,747
Wayne County,437   Bell Elementary School,0,402,199,0,0,0,0,0,0,0,0,0,601
Wayne County,430   Walker Elementary School,223,188,0,0,0,0,0,0,0,0,0,0,411
Wayne County,050   Cards/Model Alternative School,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County,,223,590,199,175,193,179,210,222,224,175,151,13,2554
,,,,,,,,,,,,,,
Webster County,050   Dixon Elementary School,38,111,42,34,34,39,51,0,0,0,0,0,349
Webster County,130   Webster County High School,0,0,0,0,0,0,0,183,168,134,143,1,629
Webster County,020   Clay Elementary School,43,128,58,33,50,47,49,0,0,0,0,0,408
Webster County,110   Slaughters Elementary School,23,69,19,33,24,19,22,0,0,0,0,0,209
Webster County,090   Sebree Elementary School,43,107,29,32,33,30,41,0,0,0,0,0,315
Webster County,021   Webster County Alternative Learning Ctr,0,0,0,0,0,0,1,2,2,1,4,0,10
Webster County,,147,415,148,132,141,135,164,185,170,135,147,1,1920
,,,,,,,,,,,,,,
